10 times 
C1000.9.clq,3,977932024,
C125.9.clq,2,5036261,
C2000.5.clq,10,8597165510,
C2000.9.clq,4,5363351074,
C250.9.clq,2,21417141,
C4000.5.clq,10,41266736941,
C500.9.clq,3,197808077,
DSJC1000.5.clq,8,1474784335,
DSJC500.5.clq,7,284958129,
MANN_a27.clq,2,66541371,
MANN_a81.clq,2,20535161448,
brock200_2.clq,6,26470896,
brock200_4.clq,5,31268282,
brock400_2.clq,4,126406020,
brock400_4.clq,4,117461893,
brock800_2.clq,6,820036838,
brock800_4.clq,6,753777415,
gen200_p0.9_44.clq,2,13913509,
gen200_p0.9_55.clq,2,14050307,
gen400_p0.9_55.clq,3,107704874,
gen400_p0.9_65.clq,3,185210993,
gen400_p0.9_75.clq,3,111771597,
hamming10-4.clq,2,660176340,
hamming8-4.clq,3,28430055,
keller4.clq,4,16251447,
keller5.clq,4,777043258,
keller6.clq,4,18308729044,
p_hat1500-1.clq,22,5125626849,
p_hat1500-2.clq,9,4298546557,
p_hat1500-3.clq,5,3174533887,
p_hat300-1.clq,14,86935984,
p_hat300-2.clq,6,121365854,
p_hat300-3.clq,4,110337057,
p_hat700-1.clq,16,867964493,
p_hat700-2.clq,8,666703468,
p_hat700-3.clq,4,486230162,
