src/test/resources/BHOSLIB/frb30-15-mis/frb30-15-1.mis,10,19,10204425491
src/test/resources/BHOSLIB/frb30-15-mis/frb30-15-1.mis,100,17,111388202777
src/test/resources/BHOSLIB/frb30-15-mis/frb30-15-1.mis,1000,16,1122908211537
src/test/resources/BHOSLIB/frb30-15-mis/frb30-15-2.mis,10,19,10112271839
src/test/resources/BHOSLIB/frb30-15-mis/frb30-15-2.mis,100,17,111254748445
src/test/resources/BHOSLIB/frb30-15-mis/frb30-15-2.mis,1000,16,1122658699617
src/test/resources/BHOSLIB/frb30-15-mis/frb30-15-3.mis,10,18,10116909848
src/test/resources/BHOSLIB/frb30-15-mis/frb30-15-3.mis,100,17,111249852871
src/test/resources/BHOSLIB/frb30-15-mis/frb30-15-3.mis,1000,16,1124482829553
src/test/resources/BHOSLIB/frb30-15-mis/frb30-15-4.mis,10,17,10114696543
src/test/resources/BHOSLIB/frb30-15-mis/frb30-15-4.mis,100,17,111292060197
src/test/resources/BHOSLIB/frb30-15-mis/frb30-15-4.mis,1000,16,1125513419079
src/test/resources/BHOSLIB/frb30-15-mis/frb30-15-5.mis,10,18,10114645110
src/test/resources/BHOSLIB/frb30-15-mis/frb30-15-5.mis,100,17,111293687057
