C1000.9.clq-i=1-withReductionRule=true-strategy=3
5:,3,5,5, 4375559787
10:,3,10,10, 4300188025
20:,3,20,20, 3317696517
C1000.9.clq-i=1-withReductionRule=true-strategy=4
5:,4,5,5, 4651494890
10:,4,10,10, 4614508330
20:,3,20,20, 3118230774
C125.9.clq-i=1-withReductionRule=true-strategy=3
5:,2,5,5, 14710463
10:,2,10,10, 14455463
20:,2,20,20, 14441274
C125.9.clq-i=1-withReductionRule=true-strategy=4
5:,3,5,5, 20716888
10:,3,10,10, 21094607
20:,2,20,20, 13779274
C2000.5.clq-i=1-withReductionRule=true-strategy=3
5:,7,5,5, 19423334548
frb30-15-mis/frb30-15-1.mis-i=1-withReductionRule=true-strategy=3
5:,13,5,5, 757741210
10:,12,10,10, 482610335
20:,13,20,20, 4343685229
frb30-15-mis/frb30-15-1.mis-i=1-withReductionRule=true-strategy=4
5:,22,5,5, 632800680
10:,23,10,10, 639605485
20:,21,20,20, 9431902576
frb30-15-mis/frb30-15-2.mis-i=1-withReductionRule=true-strategy=3
5:,13,5,5, 390327547
10:,12,10,10, 434000755
20:,13,20,20, 10304053146
frb30-15-mis/frb30-15-2.mis-i=1-withReductionRule=true-strategy=4
5:,24,5,5, 699849424
10:,24,10,10, 637456349
20:,22,20,20, 23745852554
frb30-15-mis/frb30-15-3.mis-i=1-withReductionRule=true-strategy=3
5:,16,5,5, 453577401
10:,15,10,10, 422680916
20:,15,20,20, 2731648201
frb30-15-mis/frb30-15-3.mis-i=1-withReductionRule=true-strategy=4
5:,24,5,5, 693762441
10:,23,10,10, 587823566
20:,22,20,20, 2097522888
frb30-15-mis/frb30-15-4.mis-i=1-withReductionRule=true-strategy=3
5:,13,5,5, 388171753
10:,13,10,10, 416042494
20:,13,20,20, 2017438970
frb30-15-mis/frb30-15-4.mis-i=1-withReductionRule=true-strategy=4
5:,23,5,5, 676257196
10:,22,10,10, 553855240
20:,21,20,20, 8978893980
frb30-15-mis/frb30-15-5.mis-i=1-withReductionRule=true-strategy=3
5:,14,5,5, 402205246
10:,13,10,10, 863687687
20:,14,20,20, 5840152594
frb30-15-mis/frb30-15-5.mis-i=1-withReductionRule=true-strategy=4
5:,23,5,5, 695407423
10:,21,10,10, 596249830
20:,22,20,20, 8265519712
frb35-17-mis/frb35-17-1.mis-i=1-withReductionRule=true-strategy=3
5:,18,5,5, 949348626
10:,17,10,10, 878736943
20:,16,20,20, 17850760353
frb35-17-mis/frb35-17-1.mis-i=1-withReductionRule=true-strategy=4
5:,26,5,5, 1336904163
10:,26,10,10, 1210892121
20:,27,20,20, 21695705613
frb35-17-mis/frb35-17-2.mis-i=1-withReductionRule=true-strategy=3
5:,17,5,5, 812009569
10:,16,10,10, 1769816633
20:,15,20,20, 16234986846
frb35-17-mis/frb35-17-2.mis-i=1-withReductionRule=true-strategy=4
5:,29,5,5, 1391816960
10:,30,10,10, 1260351397
20:,27,20,20, 6492049907
frb35-17-mis/frb35-17-3.mis-i=1-withReductionRule=true-strategy=3
5:,16,5,5, 950600012
10:,15,10,10, 813839277
20:,14,20,20, 36487240442
frb35-17-mis/frb35-17-3.mis-i=1-withReductionRule=true-strategy=4
5:,27,5,5, 1367930900
10:,27,10,10, 1453191370
20:,24,20,20, 15472723873
frb35-17-mis/frb35-17-4.mis-i=1-withReductionRule=true-strategy=3
5:,15,5,5, 788859634
10:,15,10,10, 1343499239
20:,15,20,20, 6996957600
frb35-17-mis/frb35-17-4.mis-i=1-withReductionRule=true-strategy=4
5:,27,5,5, 1486006809
10:,26,10,10, 1125477654
20:,25,20,20, 30661688850
frb35-17-mis/frb35-17-5.mis-i=1-withReductionRule=true-strategy=3
5:,16,5,5, 882965926
10:,15,10,10, 793734260
000212_pdzbase.konet-i=1-withReductionRule=true-strategy=3
5:,65,5,5, 54838623
10:,65,10,10, 26542508
20:,65,20,20, 21538501
000212_pdzbase.konet-i=1-withReductionRule=true-strategy=4
5:,65,5,5, 15427541
10:,65,10,10, 15235728
20:,65,20,20, 14989579
000212_pdzbase.konet-i=1-withReductionRule=true-strategy=3
000212_pdzbase.konet-i=1-withReductionRule=true-strategy=3
000212_pdzbase.konet-i=1-withReductionRule=true-strategy=3
5:,52,5,5, 17938240930
10:,52,10,10, 25694258
20:,52,20,20, 18900567
000212_pdzbase.konet-i=1-withReductionRule=true-strategy=4
5:,52,5,5, 14015584
10:,52,10,10, 13468240
20:,52,20,20, 13317160
001133_rovira.konet-i=1-withReductionRule=true-strategy=3
001133_rovira.konet-i=1-withReductionRule=true-strategy=3
001133_rovira.konet-i=1-withReductionRule=true-strategy=3
001133_rovira.konet-i=1-withReductionRule=true-strategy=3
001133_rovira.konet-i=1-withReductionRule=true-strategy=3
001133_rovira.konet-i=1-withReductionRule=true-strategy=3
001133_rovira.konet-i=1-withReductionRule=true-strategy=3
001133_rovira.konet-i=1-withReductionRule=true-strategy=3
001133_rovira.konet-i=1-withReductionRule=true-strategy=3
5:,231,5,5, 401063797313
10:,230,10,10, 16408641873
001133_rovira.konet-i=1-withReductionRule=true-strategy=3
5:,231,5,5, 1166756540
10:,230,10,10, 904420117
001133_rovira.konet-i=1-withReductionRule=true-strategy=3
001133_rovira.konet-i=1-withReductionRule=true-strategy=3
5:,290,5,5, 4559737201
