1--------frb30-15-mis/frb30-15-1.mis
63,20,1,83995562,48,20,1,66783264,
62,20,2,84544134,44,20,2,70850341,
46,20,3,123153728,34,20,3,581278839,
46,20,4,354776557,22,20,4,2526400774,
31,20,5,47026696586,22,20,5,2473465455,
31,20,6,47039950744,22,20,6,2450962761,
31,20,7,46898295863,22,20,7,2448467043,
31,20,8,46672139017,22,20,8,2472948063,
31,20,9,46791203626,22,20,9,2469693633,
31,20,10,46793686268,22,20,10,2478835062,
31,20,11,46876947663,22,20,11,2487522689,
31,20,12,46842816351,22,20,12,2449766774,
31,20,13,47134709223,22,20,13,2441591254,
31,20,14,47093637879,22,20,14,2497413878,
31,20,15,48540419992,22,20,15,2440724335,
31,20,16,46842161374,22,20,16,2527567274,
31,20,17,47066595420,22,20,17,2436386688,
