1--------C1000.9.clq
3,5,1,3827222390,4,5,1,822647503,
3,5,2,4058884956,4,5,2,766245211,
3,5,3,4411174439,4,5,3,778674631,
3,5,4,4023190795,4,5,4,824962943,
3,5,5,4002849782,4,5,5,758826674,
3,10,1,482486102,5,10,1,730232255,
3,10,2,393567119,5,10,2,721721293,
3,10,3,516969123,5,10,3,771295414,
3,10,4,474691348,5,10,4,728755218,
3,10,5,478299452,5,10,5,726735528,
3,10,6,590040777,5,10,6,768559585,
3,10,7,432621740,5,10,7,827798070,
3,10,8,501397982,5,10,8,717607103,
3,10,9,553794703,5,10,9,731805569,
3,10,10,475748270,5,10,10,728960181,
3,20,1,795973260,3,20,1,408237312,
3,20,2,756895679,3,20,2,470721953,
3,20,3,793047809,3,20,3,465448635,
3,20,4,957270610,3,20,4,465346075,
3,20,5,860909273,3,20,5,475971546,
3,20,6,771118818,3,20,6,461238516,
3,20,7,787839528,3,20,7,470262688,
3,20,8,845628020,3,20,8,477134202,
3,20,9,786314859,3,20,9,471969997,
3,20,10,784173968,3,20,10,572997825,
3,20,11,829439550,3,20,11,483913419,
3,20,12,792677244,3,20,12,481811221,
3,20,13,859132434,3,20,13,466348620,
3,20,14,884128390,3,20,14,488285858,
3,20,15,800244320,3,20,15,362456953,
3,20,16,791853318,3,20,16,459865829,
3,20,17,844073964,3,20,17,466959934,
3,20,18,806501702,3,20,18,470750371,
3,20,19,783326156,3,20,19,461009824,
3,20,20,783972929,3,20,20,525813941,
1--------C125.9.clq
2,5,1,4112007,5,5,1,3226407,
2,5,2,4168318,3,5,2,3454806,
2,5,3,3958246,3,5,3,3624992,
2,5,4,3768559,3,5,4,3406448,
2,5,5,3810569,3,5,5,3528180,
2,10,1,4850815,10,10,1,3101921,
2,10,2,3963618,3,10,2,3765428,
2,10,3,4046127,3,10,3,3460965,
2,10,4,4037107,3,10,4,3545503,
2,10,5,4231732,3,10,5,3777324,
2,10,6,4049511,3,10,6,3337342,
2,10,7,5235167,3,10,7,3529162,
2,10,8,4604719,3,10,8,3289340,
2,10,9,4308736,3,10,9,3278306,
2,10,10,5567966,3,10,10,3529908,
2,20,1,4404342,20,20,1,3659121,
2,20,2,4457320,3,20,2,6306539,
2,20,3,4493421,3,20,3,6391210,
2,20,4,4301675,3,20,4,6541003,
2,20,5,4377977,3,20,5,6407420,
2,20,6,4393921,3,20,6,6415419,
2,20,7,4365065,3,20,7,6411417,
2,20,8,4560702,3,20,8,6422950,
2,20,9,4346961,3,20,9,6426340,
2,20,10,4285826,3,20,10,6491173,
2,20,11,4269285,3,20,11,6405178,
2,20,12,4363864,3,20,12,6265626,
2,20,13,4508729,3,20,13,6251112,
2,20,14,4384135,3,20,14,6376698,
2,20,15,4548098,3,20,15,6259520,
2,20,16,4333701,3,20,16,6535828,
2,20,17,5073129,3,20,17,8149069,
2,20,18,4410755,3,20,18,7220728,
2,20,19,4290101,3,20,19,6401309,
2,20,20,4466998,3,20,20,6583343,
1--------C2000.5.clq
12,5,1,303545105647,10,5,1,304913774021,
11,5,2,270831696468,10,5,2,308190326728,
11,5,3,261150924948,10,5,3,337266846972,
11,5,4,272049579778,10,5,4,334029188120,
11,5,5,275476990204,10,5,5,345349881358,
12,10,1,70985179026,12,10,1,61551281944,
11,10,2,31170175135,10,10,2,10660003759,
11,10,3,31132268271,10,10,3,12989513628,
11,10,4,32263941928,10,10,4,11244869871,
11,10,5,32032228184,10,10,5,12599020368,
11,10,6,30863586408,10,10,6,10563768248,
11,10,7,30243420599,10,10,7,13696258259,
11,10,8,29595783043,10,10,8,11323199015,
11,10,9,30938090552,10,10,9,13896325737,
11,10,10,31534502472,10,10,10,12030999018,
20,20,1,1098731081,20,20,1,1174215380,
20,20,2,1544326420,8,20,2,14707944028,
12,20,3,101453368152,8,20,3,15346335436,
12,20,4,101026525500,8,20,4,13563449957,
12,20,5,101404829327,8,20,5,15790686348,
12,20,6,101572451276,8,20,6,16833229982,
12,20,7,102391918531,8,20,7,13919577325,
12,20,8,104439619014,8,20,8,13289233098,
12,20,9,87936656272,8,20,9,14505604840,
12,20,10,86227013432,8,20,10,15115921013,
12,20,11,91982636415,8,20,11,13279093221,
12,20,12,89200795120,8,20,12,14102141899,
12,20,13,88370988670,8,20,13,13232128108,
12,20,14,93655603859,8,20,14,14125123944,
12,20,15,97151010683,8,20,15,16006743522,
12,20,16,96958884273,8,20,16,13470077855,
12,20,17,95571510917,8,20,17,12978062886,
12,20,18,94323869406,8,20,18,14557165646,
12,20,19,96226703215,8,20,19,14614572813,
12,20,20,96171488409,8,20,20,14137773003,
1--------C2000.9.clq
4,5,1,229005306259,5,5,1,77014929670,
4,5,2,230921587768,5,5,2,79180923315,
4,5,3,219129455950,5,5,3,76419301208,
4,5,4,212056835512,5,5,4,75520472128,
4,5,5,197054942887,5,5,5,76401028649,
4,10,1,101350048406,5,10,1,115046577390,
4,10,2,102101026214,5,10,2,111678138429,
4,10,3,105117202754,5,10,3,110009959810,
4,10,4,103694700097,5,10,4,107895736681,
4,10,5,107817796047,5,10,5,109255673596,
4,10,6,105911466793,5,10,6,109677108922,
4,10,7,107216291096,5,10,7,110891283188,
4,10,8,105410401017,5,10,8,107946751765,
4,10,9,109030262190,5,10,9,107964262618,
4,10,10,103009549763,5,10,10,107868436241,
3,20,1,2397576712,4,20,1,2003540377,
3,20,2,2374507293,4,20,2,1633870589,
3,20,3,2150998310,4,20,3,1938077013,
3,20,4,2785976395,4,20,4,1767187329,
3,20,5,2348533887,4,20,5,1872397523,
3,20,6,1897492719,4,20,6,1916684508,
3,20,7,2213643493,4,20,7,1938857811,
3,20,8,2307806809,4,20,8,1946793477,
3,20,9,3873699954,4,20,9,2084854849,
3,20,10,2575522678,4,20,10,1710084909,
3,20,11,1674707424,4,20,11,1608619883,
3,20,12,2467500263,4,20,12,1504749941,
3,20,13,2013839603,4,20,13,1697322611,
3,20,14,2250726854,4,20,14,1792230043,
3,20,15,2166168544,4,20,15,1865150157,
3,20,16,3922533465,4,20,16,1394417339,
3,20,17,2169782166,4,20,17,2038347732,
3,20,18,2347700877,4,20,18,1434531570,
3,20,19,2253433254,4,20,19,2013570242,
3,20,20,2268233568,4,20,20,1542577261,
1--------C250.9.clq
3,5,1,173718167,4,5,1,75043391,
3,5,2,493948793,4,5,2,75246313,
3,5,3,167464895,4,5,3,76038361,
3,5,4,168893266,4,5,4,75772026,
3,5,5,169023515,4,5,5,97041844,
3,10,1,202489750,10,10,1,23661773,
3,10,2,203792438,3,10,2,22599904,
3,10,3,201921610,3,10,3,23295240,
3,10,4,203972634,3,10,4,22439518,
3,10,5,202173792,3,10,5,24125894,
3,10,6,200508633,3,10,6,23670392,
3,10,7,200249678,3,10,7,21431131,
3,10,8,201689700,3,10,8,23362572,
3,10,9,201235403,3,10,9,23127318,
3,10,10,200991937,3,10,10,22557455,
2,20,1,26397628,20,20,1,22842185,
2,20,2,25205554,3,20,2,22688565,
2,20,3,26352239,3,20,3,23848520,
2,20,4,25200128,3,20,4,22698606,
2,20,5,25171779,3,20,5,22878971,
2,20,6,25179390,3,20,6,22833358,
2,20,7,25206971,3,20,7,23278774,
2,20,8,25345017,3,20,8,22931071,
2,20,9,25473182,3,20,9,22341156,
2,20,10,26108659,3,20,10,23196691,
2,20,11,24770572,3,20,11,22541855,
2,20,12,25333581,3,20,12,22480506,
2,20,13,24815621,3,20,13,22551857,
2,20,14,25118039,3,20,14,23260119,
2,20,15,25324951,3,20,15,16357748,
2,20,16,24898111,3,20,16,22907958,
2,20,17,23349929,3,20,17,22450220,
2,20,18,25178200,3,20,18,23461547,
2,20,19,25570909,3,20,19,22960742,
2,20,20,24897339,3,20,20,23190952,
1--------C4000.5.clq
10,5,1,498508562306,13,5,1,2057459664774,
11,5,2,1619333710785,13,5,2,2023232459100,
11,5,3,1589238806294,13,5,3,605234810950,
11,5,4,1594005823365,13,5,4,649301284635,
11,5,5,1604868524848,13,5,5,583706328700,
11,10,1,64017264221,12,10,1,1159838696169,
11,10,2,809280878905,12,10,2,1063349685795,
11,10,3,807900605460,13,10,3,202320066880,
11,10,4,820471587584,13,10,4,201469030803,
11,10,5,805147678743,13,10,5,283167701404,
11,10,6,810391927307,13,10,6,199832352414,
11,10,7,811444367049,13,10,7,200628636218,
11,10,8,809500197880,13,10,8,199299668410,
11,10,9,812464396420,13,10,9,203271549715,
11,10,10,815706036408,13,10,10,201102188223,
20,20,1,3984634889,20,20,1,3321453641,
11,20,2,128588108471,20,20,2,3480234932,
11,20,3,128072521678,11,20,3,124328880040,
11,20,4,125732081144,11,20,4,144398558877,
11,20,5,127264818784,11,20,5,125990043915,
11,20,6,128757406709,11,20,6,125751944106,
11,20,7,125065156552,11,20,7,125680867711,
11,20,8,129438547342,11,20,8,128323374478,
11,20,9,127576971018,11,20,9,125967372479,
11,20,10,128144163977,11,20,10,193070269254,
11,20,11,125578955640,11,20,11,124851973654,
11,20,12,126744677668,11,20,12,128080223396,
11,20,13,127857728877,11,20,13,145309122581,
11,20,14,125257869965,11,20,14,126225451484,
11,20,15,126836465175,11,20,15,126686020339,
11,20,16,128136438663,11,20,16,198349010943,
11,20,17,126027565686,11,20,17,126455110842,
11,20,18,125563155940,11,20,18,144505630352,
11,20,19,134424672806,11,20,19,126381945179,
11,20,20,125541898580,11,20,20,129359014965,
1--------C500.9.clq
4,5,1,1679757134,4,5,1,108501940,
4,5,2,1796522089,4,5,2,108010125,
4,5,3,1678989982,4,5,3,108186054,
4,5,4,1756119723,4,5,4,107432258,
4,5,5,1680892539,4,5,5,108210262,
4,10,1,1011926852,3,10,1,96839872,
4,10,2,926042162,3,10,2,97299963,
4,10,3,928733074,3,10,3,98731615,
4,10,4,1010799446,3,10,4,134091733,
4,10,5,928600759,3,10,5,98744792,
4,10,6,928034234,3,10,6,97776009,
4,10,7,929808625,3,10,7,97262535,
4,10,8,986855350,3,10,8,99262452,
4,10,9,932413902,3,10,9,97889342,
4,10,10,933849715,3,10,10,97626653,
4,20,1,603214073,20,20,1,99338142,
4,20,2,615464586,3,20,2,164942934,
4,20,3,601964033,3,20,3,161575890,
4,20,4,604179748,3,20,4,161208993,
4,20,5,605614171,3,20,5,162901280,
4,20,6,604658203,3,20,6,161641104,
4,20,7,609897110,3,20,7,162595980,
4,20,8,603511302,3,20,8,162395642,
4,20,9,605831063,3,20,9,162243079,
4,20,10,605454692,3,20,10,169630155,
4,20,11,601532732,3,20,11,161845267,
4,20,12,629410011,3,20,12,161521837,
4,20,13,604098156,3,20,13,161726003,
4,20,14,602325011,3,20,14,161129011,
4,20,15,602712125,3,20,15,162927026,
4,20,16,602694935,3,20,16,162196922,
4,20,17,603386915,3,20,17,163357744,
4,20,18,601874526,3,20,18,162170268,
4,20,19,606480751,3,20,19,163143234,
4,20,20,603980672,3,20,20,161590133,
