000027_zebra.konet-i=1
0:,4,10,10,444238,Total,
0:,4,10,10,431503,Total,
2,4,10,10875741
000034_zachary.konet-i=1
0:,4,10,10,501808,Total,
0:,4,10,10,525489,Total,
2,4,10,101027297
000062_dolphins.konet-i=1
0:,15,10,10,2451524,Total,
0:,17,10,10,2955109,Total,
1,15,10,105406633
000112_David_Copperfield.konet-i=1
0:,18,10,10,6694039,Total,
0:,19,10,10,9321729,Total,
1,18,10,1016015768
000198_Jazz_musicians.konet-i=1
0:,14,10,10,26715240,Total,
0:,14,10,10,28751985,Total,
2,14,10,1055467225
000212_pdzbase.konet-i=1
0:,52,10,10,25134157,Total,
0:,53,10,10,24751222,Total,
1,52,10,1049885379
001133_rovira.konet-i=1
0:,216,10,10,1851505882,Total,
0:,236,10,10,2239292027,Total,
1,216,10,104090797909
001174_euroroad.konet-i=1
0:,420,10,10,3024052184,Total,
0:,448,10,10,3290593688,Total,
1,420,10,106314645872
001858_hamster.konet-i=1
0:,243,10,10,4832899043,Total,
0:,251,10,10,5614026780,Total,
1,243,10,1010446925823
000027_zebra.konet-i=1
0:,4,10,10,25029249,Total,
0:,4,10,10,2517784,Total,
2,4,10,1027547033
000034_zachary.konet-i=1
0:,4,10,10,3841928,Total,
0:,4,10,10,2319695,Total,
2,4,10,106161623
000062_dolphins.konet-i=1
0:,14,10,10,15150200,Total,
0:,17,10,10,7560729,Total,
1,14,10,1022710929
000112_David_Copperfield.konet-i=1
0:,18,10,10,33640449,Total,
0:,19,10,10,16830205,Total,
1,18,10,1050470654
000198_Jazz_musicians.konet-i=1
0:,14,10,10,241947101,Total,
0:,14,10,10,33671691,Total,
2,14,10,10275618792
000212_pdzbase.konet-i=1
0:,52,10,10,22875198,Total,
0:,53,10,10,25162728,Total,
1,52,10,1048037926
001133_rovira.konet-i=1
0:,216,10,10,2052874590,Total,
0:,236,10,10,2216667683,Total,
1,216,10,104269542273
001174_euroroad.konet-i=1
0:,419,10,10,2326122843,Total,
0:,448,10,10,2395968675,Total,
1,419,10,104722091518
001858_hamster.konet-i=1
0:,243,10,10,5475646602,Total,
0:,251,10,10,5265169902,Total,
1,243,10,1010740816504
000027_zebra.konet-i=1
000027_zebra.konet-i=1
000027_zebra.konet-i=1
000027_zebra.konet-i=1
0:,4,10,10,25556469,Total,
0:,4,10,10,2491041,Total,
2,4,10,1028047510
000034_zachary.konet-i=1
0:,4,10,10,3729166,Total,
0:,4,10,10,2481924,Total,
2,4,10,106211090
000062_dolphins.konet-i=1
0:,15,10,10,13237871,Total,
0:,17,10,10,8194844,Total,
1,15,10,1021432715
000112_David_Copperfield.konet-i=1
0:,18,10,10,32639967,Total,
0:,19,10,10,19226284,Total,
1,18,10,1051866251
000198_Jazz_musicians.konet-i=1
0:,14,10,10,249554693,Total,
0:,14,10,10,37759050,Total,
2,14,10,10287313743
000212_pdzbase.konet-i=1
0:,52,10,10,13710730,Total,
0:,53,10,10,35804568,Total,
1,52,10,1049515298
001133_rovira.konet-i=1
0:,213,10,10,1168579624,Total,
0:,236,10,10,2301765818,Total,
1,213,10,103470345442
001174_euroroad.konet-i=1
0:,400,10,10,705245236,Total,
0:,448,10,10,2718598761,Total,
1,400,10,103423843997
001858_hamster.konet-i=1
0:,244,10,10,3627579080,Total,
0:,251,10,10,5390073113,Total,
1,244,10,109017652193
000027_zebra.konet-i=1
0:,4,10,10,25469087,Total,
0:,4,10,10,2619506,Total,
2,4,10,10,28088593
000034_zachary.konet-i=1
0:,4,10,10,3962590,Total,
0:,4,10,10,2477342,Total,
2,4,10,10,6439932
000062_dolphins.konet-i=1
0:,15,10,10,13565286,Total,
0:,17,10,10,8305248,Total,
1,15,10,10,21870534
000112_David_Copperfield.konet-i=1
0:,18,10,10,32469959,Total,
0:,19,10,10,19206903,Total,
1,18,10,10,51676862
000198_Jazz_musicians.konet-i=1
0:,14,10,10,247104182,Total,
0:,14,10,10,37942914,Total,
2,14,10,10,285047096
000212_pdzbase.konet-i=1
0:,52,10,10,14418397,Total,
0:,53,10,10,36724492,Total,
1,52,10,10,51142889
001133_rovira.konet-i=1
0:,213,10,10,1133141645,Total,
0:,236,10,10,2265247358,Total,
1,213,10,10,3398389003
001174_euroroad.konet-i=1
0:,400,10,10,708984103,Total,
0:,448,10,10,2768486257,Total,
1,400,10,10,3477470360
001858_hamster.konet-i=1
0:,244,10,10,3596599379,Total,
0:,251,10,10,5490347356,Total,
1,244,10,10,9086946735
000027_zebra.konet-i=1
0:,4,10,10,25961455,Total,
0:,4,10,10,2692306,Total,
2,4,10,10,28653761
000034_zachary.konet-i=1
0:,4,10,10,4194693,Total,
0:,4,10,10,2466574,Total,
2,4,10,10,6661267
000062_dolphins.konet-i=1
0:,15,10,10,13285818,Total,
0:,17,10,10,8284677,Total,
1,15,10,10,21570495
000112_David_Copperfield.konet-i=1
0:,18,10,10,32138122,Total,
0:,19,10,10,18828591,Total,
1,18,10,10,50966713
000198_Jazz_musicians.konet-i=1
0:,14,10,10,244028744,Total,
0:,14,10,10,37657738,Total,
2,14,10,10,281686482
000212_pdzbase.konet-i=1
0:,52,10,10,13966333,Total,
0:,53,10,10,35688562,Total,
1,52,10,10,49654895
001133_rovira.konet-i=1
0:,213,10,10,1124635992,Total,
0:,236,10,10,2190634136,Total,
1,213,10,10,3315270128
001174_euroroad.konet-i=1
0:,400,10,10,729214769,Total,
0:,448,10,10,2340656157,Total,
1,400,10,10,3069870926
001858_hamster.konet-i=1
0:,244,10,10,3621511047,Total,
0:,251,10,10,5340842416,Total,
1,244,10,10,8962353463
000027_zebra.konet-i=1
000027_zebra.konet-i=1
000027_zebra.konet-i=1
0:,4,10,10,27097163,Total,
0:,4,10,10,6251968,Total,
2,4,10,10,33349131
000034_zachary.konet-i=1
0:,4,10,10,3356560,Total,
0:,4,10,10,3052491,Total,
2,4,10,10,6409051
000062_dolphins.konet-i=1
0:,15,10,10,12662689,Total,
0:,16,10,10,10194147,Total,
1,15,10,10,22856836
000112_David_Copperfield.konet-i=1
0:,18,10,10,29778667,Total,
0:,19,10,10,31757898,Total,
1,18,10,10,61536565
000198_Jazz_musicians.konet-i=1
0:,14,10,10,231915458,Total,
0:,14,10,10,200897234,Total,
2,14,10,10,432812692
000212_pdzbase.konet-i=1
0:,52,10,10,13363712,Total,
0:,52,10,10,9016024,Total,
2,52,10,10,22379736
001133_rovira.konet-i=1
0:,213,10,10,1109170179,Total,
0:,215,10,10,1497594602,Total,
1,213,10,10,2606764781
001174_euroroad.konet-i=1
0:,400,10,10,586988015,Total,
0:,400,10,10,307098464,Total,
2,400,10,10,894086479
001858_hamster.konet-i=1
0:,244,10,10,3591315025,Total,
0:,245,10,10,4396118631,Total,
1,244,10,10,7987433656
000027_zebra.konet-i=1
0:,4,10,10,28962128,Total,
0:,4,10,10,6107784,Total,
2,4,10,10,35069912
000034_zachary.konet-i=1
0:,4,10,10,4237566,Total,
0:,4,10,10,2917400,Total,
2,4,10,10,7154966
000062_dolphins.konet-i=1
0:,15,10,10,146354269,Total,
0:,16,10,10,10085699,Total,
1,15,10,10,156439968
000112_David_Copperfield.konet-i=1
0:,18,10,10,457444615,Total,
0:,19,10,10,23646656,Total,
1,18,10,10,481091271
000198_Jazz_musicians.konet-i=1
0:,13,10,10,1316099003,Total,
0:,14,10,10,192712170,Total,
1,13,10,10,1508811173
000212_pdzbase.konet-i=1
