1--------frb30-15-mis/frb30-15-1.mis
17,5,1,1433522753,21,5,1,846304805,
17,5,2,1135250750,20,5,2,870441169,
17,5,3,1156987008,20,5,3,854842931,
17,5,4,1212239369,20,5,4,860646370,
17,5,5,1260567358,20,5,5,857460288,
19,10,1,592328017,26,10,1,446291655,
17,10,2,564638983,26,10,2,441471992,
17,10,3,564378171,20,10,3,484213737,
17,10,4,564506739,20,10,4,438759742,
17,10,5,555780062,20,10,5,438820549,
17,10,6,563903962,20,10,6,426778664,
17,10,7,562852213,20,10,7,452386392,
17,10,8,544452855,20,10,8,452567790,
17,10,9,573308795,20,10,9,435223234,
17,10,10,559402081,20,10,10,445838845,
27,20,1,336219804,32,20,1,259908205,
18,20,2,328355069,33,20,2,255871025,
18,20,3,339330568,32,20,3,259692264,
18,20,4,343715971,32,20,4,256837635,
18,20,5,332532459,21,20,5,269061195,
18,20,6,324742926,21,20,6,258601031,
18,20,7,324310184,21,20,7,267002519,
18,20,8,318479892,21,20,8,263313347,
18,20,9,328013687,21,20,9,259657185,
18,20,10,324070738,21,20,10,270611980,
18,20,11,323837014,21,20,11,259439180,
18,20,12,317751994,21,20,12,259644996,
18,20,13,321268286,21,20,13,260497087,
18,20,14,324484355,21,20,14,261101785,
18,20,15,328438220,21,20,15,258346869,
18,20,16,319846315,21,20,16,265989905,
18,20,17,328472613,21,20,17,269736735,
18,20,18,328324776,21,20,18,260437711,
18,20,19,316494534,21,20,19,260663088,
18,20,20,320117714,21,20,20,259465707,
1--------frb30-15-mis/frb30-15-2.mis
21,5,1,849533108,19,5,1,1045462623,
21,5,2,821099096,19,5,2,1050764117,
19,5,3,831960289,19,5,3,1061334417,
19,5,4,824141793,19,5,4,1061524593,
19,5,5,828237040,19,5,5,1048661522,
26,10,1,432956367,20,10,1,555962102,
26,10,2,440693136,20,10,2,561745911,
26,10,3,463591681,19,10,3,552585507,
21,10,4,447578136,19,10,4,567538731,
21,10,5,431110961,19,10,5,545046701,
21,10,6,438739629,19,10,6,567122530,
21,10,7,444866963,19,10,7,583923238,
21,10,8,439673745,19,10,8,546825950,
21,10,9,443483825,19,10,9,554404666,
21,10,10,448723046,19,10,10,540640200,
27,20,1,258404059,24,20,1,307752831,
27,20,2,261052361,24,20,2,308830522,
27,20,3,255739924,20,20,3,316704439,
27,20,4,260553750,20,20,4,352843879,
27,20,5,286673207,20,20,5,410184874,
27,20,6,320930441,20,20,6,355784515,
21,20,7,320844034,20,20,7,375949932,
21,20,8,318650513,20,20,8,369241904,
21,20,9,319323269,20,20,9,331094750,
21,20,10,323006157,20,20,10,321163004,
21,20,11,323700577,20,20,11,438175122,
21,20,12,327193475,20,20,12,318531249,
21,20,13,323459088,20,20,13,312657321,
21,20,14,327485824,20,20,14,317372382,
21,20,15,321808619,20,20,15,312891731,
21,20,16,325182529,20,20,16,317819598,
21,20,17,325050072,20,20,17,335057565,
21,20,18,343857311,20,20,18,336925509,
21,20,19,332054539,20,20,19,331656145,
21,20,20,331152631,20,20,20,325932511,
1--------frb30-15-mis/frb30-15-3.mis
17,5,1,1080305228,23,5,1,845204442,
20,5,2,1066430522,23,5,2,860147187,
20,5,3,1043393392,20,5,3,861956757,
20,5,4,1067156051,20,5,4,862377208,
20,5,5,1071755446,20,5,5,864413232,
19,10,1,556093029,26,10,1,436519203,
21,10,2,554536375,26,10,2,448569227,
21,10,3,564562142,21,10,3,456663195,
21,10,4,568976382,21,10,4,448252194,
21,10,5,573825342,21,10,5,445604978,
21,10,6,577260995,21,10,6,438747251,
21,10,7,581075916,21,10,7,442556872,
21,10,8,547158956,21,10,8,428655584,
21,10,9,564003542,21,10,9,444299898,
21,10,10,564353120,21,10,10,445083658,
23,20,1,303281989,30,20,1,254656906,
23,20,2,314280894,30,20,2,253130390,
20,20,3,323828549,30,20,3,257997499,
20,20,4,322581529,30,20,4,262084736,
20,20,5,331313815,30,20,5,262524943,
20,20,6,322956593,22,20,6,261651593,
20,20,7,326237545,22,20,7,269444972,
20,20,8,331635666,22,20,8,264045983,
20,20,9,327702272,22,20,9,265619813,
20,20,10,321541639,22,20,10,269844017,
20,20,11,331071414,22,20,11,263141474,
20,20,12,324568776,22,20,12,262147920,
20,20,13,321838359,22,20,13,270698183,
20,20,14,323440125,22,20,14,258689885,
20,20,15,320788441,22,20,15,261780149,
