frb30-15-mis/frb30-15-1.mis-i=1
5:,17,5,5, 411447086
10:,16,10,10, 3920191188
15:,16,15,15, 386491486816
20:,16,20,20, 413708941022
frb30-15-mis/frb30-15-2.mis-i=1
5:,17,5,5, 390427192
10:,16,10,10, 1980533446
15:,16,15,15, 293597419236
20:,15,20,20, 571305714067
frb30-15-mis/frb30-15-3.mis-i=1
5:,18,5,5, 441356942
10:,16,10,10, 5893057984
15:,15,15,15, 96855015034
20:,15,20,20, 926145167917
frb30-15-mis/frb30-15-4.mis-i=1
5:,16,5,5, 557169277
10:,19,10,10, 4289681629
15:,15,15,15, 112241971740
20:,17,20,20, 1970542331344
frb30-15-mis/frb30-15-5.mis-i=1
5:,20,5,5, 482374188
10:,17,10,10, 11359884591
15:,16,15,15, 79369821450
20:,15,20,20, 751717697040
frb35-17-mis/frb35-17-1.mis-i=1
5:,22,5,5, 870636357
10:,19,10,10, 11799398146
15:,18,15,15, 73824008653
20:,19,20,20, 879213472041
frb35-17-mis/frb35-17-2.mis-i=1
5:,17,5,5, 627159966
10:,19,10,10, 2261853429
15:,18,15,15, 49695914264
20:,21,20,20, 5653773465977
frb35-17-mis/frb35-17-3.mis-i=1
5:,22,5,5, 894515029
10:,19,10,10, 4782499416
15:,19,15,15, 98335834060
20:,18,20,20, 3620079084469
frb35-17-mis/frb35-17-4.mis-i=1
5:,18,5,5, 669941796
10:,20,10,10, 47384504071
15:,20,15,15, 80612601365
20:,20,20,20, 9326220826090
frb35-17-mis/frb35-17-5.mis-i=1
5:,21,5,5, 1271000732
10:,20,10,10, 2698433601
15:,19,15,15, 68979234915
20:,17,20,20, 828726498083
frb40-19-mis/frb40-19-1.mis-i=1
5:,26,5,5, 1750400471
10:,22,10,10, 31717084032
15:,22,15,15, 1304421455459
20:,24,20,20, 2640802799729
frb40-19-mis/frb40-19-2.mis-i=1
5:,23,5,5, 1679896498
10:,23,10,10, 14277983623
15:,21,15,15, 1231835998242
