1--------000027_zebra.konet
292,10,10,1245589093,291,10,10,1322385244,
317,20,1,617123711,318,20,1,735015154,
317,20,2,597357619,318,20,2,758830305,
317,20,3,682837569,318,20,3,835675017,
317,20,4,1371998941,318,20,4,1398136695,
317,20,5,4998562625,318,20,5,4288591743,
317,20,6,21920501289,309,20,6,14496517723,
317,20,7,84425644135,309,20,7,47219724982,
317,20,8,277479646524,309,20,8,137764148894,
317,20,9,785785435495,309,20,9,339047831165,
307,20,10,1410567527214,309,20,10,719880713529,
307,20,11,1810282956062,309,20,11,1319826636758,
307,20,12,2324621618274,309,20,12,2141684007347,
301,20,13,3347294042410,309,20,13,3169399491895,
301,20,14,3579706551802,303,20,14,3977885862105,
300,20,15,5084981923862,295,20,15,3972760368389,
300,20,16,5125312750459,295,20,16,3988558739473,
293,20,17,3035471071033,295,20,17,3995505165052,
291,20,18,3036085568842,290,20,18,3983773621996,
291,20,19,3036218356424,290,20,19,3990364616156,
291,20,20,3042400099683,290,20,20,3996481059807,
