10 times 
gen200_p0.9_44.clq,2,15439017,3,23134743,2,15438177,3,27421455,2,15116359,2,15848476,3,23620373,2,15249742,2,14533501,2,15463998,
gen200_p0.9_55.clq,2,15575436,2,14927751,2,15971442,2,15846223,2,16331308,3,23450612,2,15463655,2,15671648,2,15680371,2,17095154,
gen400_p0.9_55.clq,3,112901696,3,119165923,3,130588046,2,72788900,2,77357215,3,117482216,3,110854287,2,74415591,3,111153189,2,70956027,
gen400_p0.9_65.clq,2,156954424,3,151020973,2,70680576,2,72844785,3,112718444,3,106751854,2,80405240,3,109557440,3,109658994,2,75407905,
gen400_p0.9_75.clq,2,81946380,3,106553977,2,76728537,3,111479895,2,79293663,2,73090104,3,107943390,3,167225927,3,109759048,3,110502616,
hamming10-4.clq,2,603387879,3,782805437,2,595384927,2,547491236,2,552513145,2,557771280,2,638774066,2,652907416,2,552514191,2,546782811,
hamming8-4.clq,2,19001344,3,30315758,4,54053144,3,27272213,2,19599623,2,23560945,2,20501359,2,30262126,4,40138814,3,31429923,
keller4.clq,2,16646867,3,13978464,4,15918146,4,19278083,3,14965159,3,13930817,4,19410151,2,9092540,3,14359456,4,18518008,
keller5.clq,4,623758070,4,541470629,3,400552249,3,404279021,4,522570803,4,554781399,4,525582029,3,399310143,4,525847883,3,388475190,
keller6.clq,2,16044186108,4,23695020349,4,23268394529,4,24000135648,4,23313897857,3,19374810933,4,21796442078,4,25500312517,4,25263226167,4,23399116707,
p_hat1500-1.clq,21,5497202340,21,5104219383,19,5357218832,21,5397075197,21,5764050598,20,5086742824,19,4659881562,21,5323220931,20,4823545417,20,5962670737,
p_hat1500-2.clq,9,4123117794,9,4559916392,10,4994803619,10,4748507482,9,4266553781,9,4137523800,7,3486514893,10,4643823692,9,4402819169,10,4741944479,
p_hat1500-3.clq,4,2938109049,5,3478365637,5,3179060583,5,4261225906,5,3496035356,5,3734026297,5,3129588614,5,3256301812,5,3387380903,5,3086184525,
p_hat300-1.clq,12,150690840,15,93622201,15,94231933,15,96176936,16,101806551,14,93251906,16,104839217,13,92207763,14,89855769,14,84764119,
p_hat300-2.clq,8,93751159,7,130706744,6,106019578,6,107437525,7,101034247,8,117209333,7,92371791,7,98030479,6,132237768,8,101543232,
p_hat300-3.clq,4,98312272,4,66111183,3,51252481,3,54779740,3,54837233,3,70199419,3,101582035,4,66554246,3,49309350,4,103406408,
p_hat700-1.clq,19,1185774809,17,799051478,20,905432139,18,802723260,17,742641322,17,765240926,16,1023169876,17,791876082,17,1139644891,17,720205369,
p_hat700-2.clq,6,486410831,8,784768167,8,738085273,8,634126842,8,698512258,9,821490064,8,787477514,9,757844740,9,687342447,8,629464111,
p_hat700-3.clq,4,454974340,5,666663990,4,471810692,4,453896019,5,563101502,4,457566679,5,680345885,4,455166501,4,488420962,4,450058361,
100 times 
C1000.9.clq,3,944280998,3,987316358,3,895230365,3,964722813,3,840707983,3,838303712,3,887792146,3,821597513,3,884192138,3,807847418,
C125.9.clq,2,4702347,2,4726693,2,6032388,2,5615091,2,4470205,2,4958375,2,4620527,2,4381887,2,9828300,2,4703812,
C2000.5.clq,9,8197869291,9,7675849565,8,6592097436,9,7600088040,9,7465588951,8,7852568658,9,7589700979,9,7456378577,9,8089212230,9,7542431338,
C2000.9.clq,3,5610398066,3,4270800037,3,6962286428,3,4354664309,3,4273185997,3,4627683338,3,4276245797,3,4325857645,3,4226915177,3,10053427713,
C250.9.clq,2,26019710,2,29266065,2,25257788,2,24359375,2,35673332,2,24189510,2,35772471,2,25269370,2,23061884,2,23627073,
C4000.5.clq,10,41138846771,9,35596498077,10,36633466898,9,36519644438,9,34979712138,10,37510511984,10,39956052159,10,36232322839,10,35038245670,10,42804623463,
C500.9.clq,3,168907109,2,138151825,2,168194330,2,113149060,3,170898401,2,108634331,3,170809636,3,272309788,3,266108962,3,185128132,
DSJC1000.5.clq,8,1341339127,8,1354961551,7,1327331735,8,1445011068,7,1168173512,8,1572156186,8,1377608608,8,1332654788,8,1355085329,8,1357074755,
DSJC500.5.clq,7,400333614,6,222574996,6,319193123,7,260814439,7,262849160,7,257063704,7,256928921,7,260015749,7,265064790,7,328880895,
MANN_a27.clq,2,97286934,2,83403983,2,116563043,2,60933444,2,57412894,2,61678734,2,74784372,2,87085306,2,61718377,2,100889033,
MANN_a81.clq,2,18079268255,2,11876537293,2,8935110747,2,11835176024,2,8154591142,2,9068171575,2,8393977702,2,8159024198,2,8120118317,2,9260980589,
brock200_2.clq,6,30388370,5,23175644,5,22381817,5,20657777,6,24642459,6,27082150,5,20926670,5,20818838,6,25100692,6,37394750,
brock200_4.clq,4,21439240,4,19140502,4,23093913,4,19043936,4,19737360,3,14509752,4,19415768,4,19252060,4,19110953,4,18956881,
brock400_2.clq,4,111078961,3,86003242,4,118051226,3,90299241,4,121877584,3,106905766,3,83354603,4,125850479,4,124649329,3,93491096,
brock400_4.clq,4,119488602,4,122557058,4,124082269,3,93534351,4,123835727,3,90142335,4,119362934,4,123275223,3,91137992,3,144548443,
brock800_2.clq,5,654961324,5,717143457,5,641479193,5,649923170,5,647754180,5,949904307,5,615009571,5,643964056,6,827604262,5,639529964,
brock800_4.clq,5,637999197,5,832259116,6,762433497,5,949024718,5,862845755,6,771815518,5,661352545,5,646071174,5,985328407,5,637170182,
gen200_p0.9_44.clq,2,13420752,2,14191396,2,12725220,2,13159357,2,24042570,2,14421611,2,23117360,2,11283437,2,14256030,2,12973907,
gen200_p0.9_55.clq,2,14107940,2,13023767,2,14529800,2,13100034,2,23324540,2,14303779,2,14891508,2,14337313,2,13063773,2,14388504,
gen400_p0.9_55.clq,2,68300282,2,69626841,2,69514269,2,69721014,2,70408044,2,99329348,2,103891389,2,68913175,2,67272585,2,103109210,
gen400_p0.9_65.clq,2,70456289,2,71020065,2,69342440,2,70447264,2,66914970,2,67851562,2,69898777,2,103020992,2,70601901,2,68778786,
gen400_p0.9_75.clq,2,87936553,2,107552094,2,67670320,2,70270073,2,82835501,2,69841052,3,105836485,2,67412788,2,68676314,2,107782755,
hamming10-4.clq,2,631148027,2,534587352,2,527656779,2,758379001,2,754397943,2,557583676,2,531729783,2,530523471,2,529675296,2,749468176,
hamming8-4.clq,2,28566072,2,18658686,2,24892803,2,18170574,2,18225474,2,18695558,2,19625629,2,18037489,2,18955025,2,17669830,
keller4.clq,3,21081492,2,7960483,3,21183503,2,7693377,2,8115195,3,11607864,2,7360163,2,13642211,2,7998825,2,7671534,
keller5.clq,2,488153826,2,344491687,3,581994542,2,254561620,3,378273257,2,253872550,3,426071253,3,439140407,2,248322502,3,389313469,
keller6.clq,3,16848668552,4,22983581864,3,18749078334,2,14612574949,3,17790725027,3,16240482024,3,16109619259,3,16113914756,3,16284476711,2,12989428406,
p_hat1500-1.clq,17,3697825170,19,4230862445,19,4071506354,18,4051652849,18,3942680585,18,3689799781,19,3975820474,19,4308294407,19,3889981487,19,4016411102,
p_hat1500-2.clq,8,3153641375,8,3302226356,8,3120613702,8,3245644797,8,3283903232,8,3352788103,8,3341736914,9,3686410936,9,3678387991,8,3184363203,
p_hat1500-3.clq,4,2253441297,4,2094935452,4,2200582541,4,2056446983,4,2137919865,4,2260195627,4,2222319920,4,2115226759,5,2742189917,5,2747501406,
p_hat300-1.clq,13,64837343,13,64603970,12,59853787,13,64953595,12,59530658,12,60137340,13,65226577,12,59593504,11,54901266,13,71056449,
p_hat300-2.clq,6,57990073,6,58102383,6,58868794,6,58561721,6,58533273,5,48991555,6,58347710,6,68887950,6,58530238,6,66512119,
p_hat300-3.clq,3,42971714,3,45266576,3,42654135,4,55867824,3,42514531,3,42380911,3,42741784,3,42238122,3,41822209,3,41399078,
p_hat700-1.clq,16,601546578,14,539360455,16,616630584,16,609311563,16,614425512,15,575764056,16,626757286,16,623227731,16,618583098,17,648150120,
p_hat700-2.clq,7,538147242,7,499121799,7,495541925,7,529006209,7,534685944,7,493435641,8,584119002,8,592139545,7,527069868,6,426830782,
p_hat700-3.clq,4,454937173,4,451477714,4,416556071,4,411962026,4,415839733,4,424243367,4,443513900,4,405428492,4,416044756,4,453478546,
