2 times 
1 times 
C1000.9.clq,5,1382298277,
C125.9.clq,3,6255310,
C2000.5.clq,10,2772205674,
C2000.9.clq,5,2576719054,
C250.9.clq,3,24451182,
C4000.5.clq,13,24962644765,
C500.9.clq,4,163571942,
DSJC1000.5.clq,10,935104341,
DSJC500.5.clq,9,184840968,
MANN_a27.clq,2,42406711,
MANN_a81.clq,2,10898746172,
brock200_2.clq,9,15345842,
brock200_4.clq,6,14062626,
brock400_2.clq,4,73536107,
brock400_4.clq,4,76602130,
brock800_2.clq,14,1053550598,
brock800_4.clq,6,436984137,
gen200_p0.9_44.clq,3,10428591,
gen200_p0.9_55.clq,3,12336113,
gen400_p0.9_55.clq,3,64824696,
gen400_p0.9_65.clq,3,64497432,
gen400_p0.9_75.clq,3,66530429,
hamming10-4.clq,3,449856744,
hamming8-4.clq,4,17300041,
keller4.clq,5,8157512,
keller5.clq,4,323507783,
keller6.clq,4,5666043555,
p_hat1500-1.clq,25,2786276047,
p_hat1500-2.clq,14,2634702453,
p_hat1500-3.clq,7,2226867407,
p_hat300-1.clq,21,39128435,
p_hat300-2.clq,14,68723928,
p_hat300-3.clq,5,47992259,
p_hat700-1.clq,33,702859217,
p_hat700-2.clq,11,466403161,
p_hat700-3.clq,6,390695586,
1 times 
C1000.9.clq,3,540594905,
C125.9.clq,2,2424304,
C2000.5.clq,23,8321640084,
C2000.9.clq,4,2507373585,
C250.9.clq,3,21709388,
C4000.5.clq,14,18309537401,
C500.9.clq,3,116129573,
DSJC1000.5.clq,12,876855232,
DSJC500.5.clq,14,305382896,
MANN_a27.clq,2,42683828,
MANN_a81.clq,2,3930750331,
brock200_2.clq,13,27312690,
brock200_4.clq,6,13538828,
brock400_2.clq,8,145939871,
brock400_4.clq,6,117008646,
brock800_2.clq,7,525093341,
brock800_4.clq,7,530721487,
gen200_p0.9_44.clq,3,8714706,
gen200_p0.9_55.clq,2,6890288,
gen400_p0.9_55.clq,3,65695158,
gen400_p0.9_65.clq,4,85895814,
gen400_p0.9_75.clq,4,87106125,
hamming10-4.clq,3,525883465,
hamming8-4.clq,2,8472392,
keller4.clq,4,6446969,
keller5.clq,3,240057260,
keller6.clq,4,6215814297,
p_hat1500-1.clq,28,2334050953,
p_hat1500-2.clq,21,4159222245,
p_hat1500-3.clq,5,1733401211,
p_hat300-1.clq,24,57023218,
p_hat300-2.clq,7,40899007,
p_hat300-3.clq,6,58158257,
p_hat700-1.clq,21,434252315,
p_hat700-2.clq,15,633596601,
p_hat700-3.clq,5,329371141,
1 times 
C1000.9.clq,4,815264783,
C125.9.clq,3,3538223,
C2000.5.clq,11,3624815366,
C2000.9.clq,6,3964776945,
C250.9.clq,2,14862043,
C4000.5.clq,12,17026275256,
C500.9.clq,4,162024217,
DSJC1000.5.clq,10,854604111,
DSJC500.5.clq,10,214499924,
MANN_a27.clq,2,44676342,
MANN_a81.clq,2,4286391842,
brock200_2.clq,17,30993131,
brock200_4.clq,6,13348122,
brock400_2.clq,5,96827253,
brock400_4.clq,5,95334900,
brock800_2.clq,8,704451568,
brock800_4.clq,6,499176731,
gen200_p0.9_44.clq,3,9547979,
gen200_p0.9_55.clq,3,9433421,
gen400_p0.9_55.clq,3,68109203,
gen400_p0.9_65.clq,3,68713824,
gen400_p0.9_75.clq,3,68259941,
hamming10-4.clq,3,521507329,
hamming8-4.clq,5,20665425,
keller4.clq,4,6727259,
keller5.clq,4,335141064,
keller6.clq,5,7809856046,
p_hat1500-1.clq,36,3066045821,
p_hat1500-2.clq,14,2928890229,
p_hat1500-3.clq,6,2121031881,
p_hat300-1.clq,23,44445339,
p_hat300-2.clq,10,49479640,
p_hat300-3.clq,5,48813117,
p_hat700-1.clq,35,768718930,
p_hat700-2.clq,15,662607920,
p_hat700-3.clq,7,427522348,
