1--------
src/test/resources/DIMACS/C1000.9.clq,0:,3,10,10,2282814263
src/test/resources/DIMACS/C125.9.clq,0:,2,10,10,11548542
src/test/resources/DIMACS/C2000.5.clq,0:,7,10,10,10835385420
src/test/resources/DIMACS/C2000.9.clq,0:,3,10,10,9006848937
src/test/resources/DIMACS/C250.9.clq,0:,2,10,10,44225147
src/test/resources/DIMACS/C4000.5.clq,0:,8,10,10,60817715347
src/test/resources/DIMACS/C500.9.clq,0:,2,10,10,240497638
src/test/resources/DIMACS/DSJC1000.5.clq,0:,6,10,10,1952309186
src/test/resources/DIMACS/DSJC500.5.clq,0:,5,10,10,348967394
src/test/resources/DIMACS/MANN_a27.clq,0:,2,10,10,109783044
src/test/resources/DIMACS/MANN_a81.clq,0:,2,10,10,18023112856
src/test/resources/DIMACS/brock200_2.clq,0:,4,10,10,35828324
src/test/resources/DIMACS/brock200_4.clq,0:,3,10,10,29910266
src/test/resources/DIMACS/brock400_2.clq,0:,3,10,10,158603246
src/test/resources/DIMACS/brock400_4.clq,0:,3,10,10,170057503
src/test/resources/DIMACS/brock800_2.clq,0:,4,10,10,1010929385
src/test/resources/DIMACS/brock800_4.clq,0:,4,10,10,993086794
src/test/resources/DIMACS/gen200_p0.9_44.clq,0:,2,10,10,22902044
src/test/resources/DIMACS/gen200_p0.9_55.clq,0:,2,10,10,23308249
src/test/resources/DIMACS/gen400_p0.9_55.clq,0:,2,10,10,120359475
src/test/resources/DIMACS/gen400_p0.9_65.clq,0:,2,10,10,119897247
src/test/resources/DIMACS/gen400_p0.9_75.clq,0:,2,10,10,124594120
src/test/resources/DIMACS/hamming10-4.clq,0:,2,10,10,1034636337
src/test/resources/DIMACS/hamming8-4.clq,0:,2,10,10,29215369
src/test/resources/DIMACS/keller4.clq,0:,2,10,10,14270371
src/test/resources/DIMACS/keller5.clq,0:,2,10,10,517460678
src/test/resources/DIMACS/keller6.clq,0:,2,10,10,11990260059
src/test/resources/DIMACS/p_hat1500-1.clq,0:,10,10,10,4418861952
src/test/resources/DIMACS/p_hat1500-2.clq,0:,5,10,10,4069254782
src/test/resources/DIMACS/p_hat1500-3.clq,0:,3,10,10,3308395108
src/test/resources/DIMACS/p_hat300-1.clq,0:,7,10,10,91525492
src/test/resources/DIMACS/p_hat300-2.clq,0:,4,10,10,99040410
src/test/resources/DIMACS/p_hat300-3.clq,0:,3,10,10,85517221
src/test/resources/DIMACS/p_hat700-1.clq,0:,9,10,10,790565021
src/test/resources/DIMACS/p_hat700-2.clq,0:,5,10,10,813537284
src/test/resources/DIMACS/p_hat700-3.clq,0:,3,10,10,596999687
1--------
src/test/resources/DIMACS/C1000.9.clq,0:,3,10,10,2219547924
