1--------000027_zebra.konet
10,5,1,1654380,4,5,1,13591837,
5,5,2,1422766,4,5,2,4303934,
5,5,3,1380268,4,5,3,3364755,
5,5,4,1398851,4,5,4,3092713,
5,5,5,1234698,4,5,5,2881006,
11,10,1,724565,9,10,1,2077872,
11,10,2,846535,4,10,2,2184259,
11,10,3,1088591,4,10,3,2057447,
5,10,4,1310448,4,10,4,1914875,
5,10,5,1079747,4,10,5,1443054,
5,10,6,1108271,4,10,6,1592207,
5,10,7,1185169,4,10,7,1455740,
5,10,8,1050870,4,10,8,1427536,
5,10,9,1064538,4,10,9,1459278,
5,10,10,1194173,4,10,10,1455649,
20,20,1,610338,20,20,1,954603,
20,20,2,1187178,20,20,2,2295004,
4,20,3,2823302,4,20,3,5086931,
4,20,4,2727272,4,20,4,4975202,
4,20,5,2443764,4,20,5,4577252,
4,20,6,2498853,4,20,6,4686449,
4,20,7,2456520,4,20,7,4194102,
4,20,8,2472854,4,20,8,3985039,
4,20,9,2680488,4,20,9,3909839,
4,20,10,2477741,4,20,10,3921642,
4,20,11,2438894,4,20,11,4288505,
4,20,12,2358043,4,20,12,3728105,
4,20,13,2325951,4,20,13,3623044,
4,20,14,2624440,4,20,14,3555784,
4,20,15,2537401,4,20,15,3381583,
4,20,16,2379094,4,20,16,3292746,
4,20,17,2533353,4,20,17,3575327,
4,20,18,2360226,4,20,18,3630830,
4,20,19,2470229,4,20,19,3273268,
4,20,20,2396458,4,20,20,3322136,
1--------000034_zachary.konet
4,5,1,460684,4,5,1,947611,
4,5,2,450497,4,5,2,638375,
4,5,3,522374,4,5,3,675900,
4,5,4,455789,4,5,4,552578,
4,5,5,431079,4,5,5,607331,
4,10,1,711929,4,10,1,484458,
4,10,2,466637,4,10,2,467424,
4,10,3,481384,4,10,3,495548,
4,10,4,492633,4,10,4,456814,
4,10,5,531221,4,10,5,452012,
4,10,6,454131,4,10,6,449219,
4,10,7,468684,4,10,7,474175,
4,10,8,452400,4,10,8,456206,
4,10,9,420717,4,10,9,452066,
4,10,10,402475,4,10,10,476359,
4,20,1,399803,4,20,1,457605,
4,20,2,421047,4,20,2,450578,
4,20,3,402549,4,20,3,458307,
4,20,4,520820,4,20,4,477087,
4,20,5,422004,4,20,5,573821,
4,20,6,420679,4,20,6,464231,
4,20,7,499927,4,20,7,450344,
4,20,8,421574,4,20,8,679895,
4,20,9,409744,4,20,9,529057,
4,20,10,413092,4,20,10,520549,
4,20,11,400886,4,20,11,427915,
4,20,12,402930,4,20,12,416613,
4,20,13,655124,4,20,13,464853,
4,20,14,519298,4,20,14,458981,
4,20,15,519545,4,20,15,469160,
