10 times 
10 times 
gen400_p0.9_75.clq,2,28715670,3,18494827,3,18535608,2,18029632,3,17913673,3,17932188,2,17921138,3,18391278,3,18132797,2,18040254,
hamming10-4.clq,14,191536030,8,182480698,14,195389630,8,147663220,8,189427692,14,226752861,8,195784923,8,193286110,8,196086370,14,197870815,
hamming8-4.clq,8,7328222,8,7560006,8,7822323,12,9309053,12,9430414,12,9808587,8,8020170,8,8352155,8,8323474,12,7840773,
keller4.clq,8,2151852,7,2096703,5,1466789,8,1615234,8,3242187,7,1441901,7,1445477,5,1434190,7,1488276,8,1896013,
keller5.clq,12,67622783,12,67367993,11,70163197,15,70578441,14,68184780,10,58422719,16,67432387,8,67750845,17,69269396,14,68351117,
keller6.clq,34,2302867169,26,1170179633,20,1315198837,26,1192194644,30,2204673599,32,1248683499,26,1592805401,16,1225159650,26,2060854190,20,1147829806,
p_hat1500-1.clq,27,98917000,28,98238156,37,99327511,33,78391089,29,100132706,37,100036541,34,101455963,36,108419943,37,103444311,33,102209036,
p_hat1500-2.clq,20,202228698,18,200823416,22,205106849,22,228979307,20,200058384,21,189672398,21,171426813,19,173161351,22,203906612,21,203938002,
p_hat1500-3.clq,5,281735943,6,295613581,5,320014676,6,299644293,5,301358059,6,423601056,6,295871654,6,300899585,5,308260066,6,298294583,
p_hat300-1.clq,17,2708619,16,2741860,20,2807552,20,3084355,17,2801862,20,2621400,20,3221302,19,3012857,19,3277087,17,2966016,
p_hat300-2.clq,11,5882541,11,6599402,9,6950022,12,6995675,11,6253362,13,6091790,9,6105760,14,7048313,9,7562773,12,7345216,
p_hat300-3.clq,5,9483733,4,9717733,4,10662940,4,11474980,4,10909640,4,8985394,3,9643920,4,9450322,4,9375328,4,9058598,
p_hat700-1.clq,25,21242022,27,21578939,30,19910129,29,19835710,30,19582065,26,19517000,28,21352915,27,19356307,27,19904233,26,19013133,
p_hat700-2.clq,17,38549260,16,37352268,14,37973778,15,36426969,13,37906910,17,37648445,15,39468805,14,39023502,15,33713201,17,38337859,
p_hat700-3.clq,4,57006087,6,53464458,5,58689073,4,59080322,5,56029597,5,56163342,5,55890773,5,54699004,5,57025934,5,53769933,
100 times 
C1000.9.clq,3,154971898,3,145758518,3,142964532,3,155840105,3,153289341,3,171845319,3,228156370,3,152169678,3,148301310,3,146850585,
C125.9.clq,2,886376,2,908435,2,918665,2,891924,2,1236511,2,961277,2,920811,2,932190,2,943775,2,890662,
C2000.5.clq,9,260052554,9,377961937,9,368054939,9,375020533,9,355629581,9,358797513,9,348719943,9,386214232,9,360616335,9,363243477,
C2000.9.clq,3,639680522,3,604345023,3,408925858,3,514481642,3,540441883,3,618547458,3,658097888,3,637597296,3,841112075,3,574607508,
C250.9.clq,2,7053932,2,7686571,2,6723114,2,7085301,2,7183878,2,6767829,2,7692567,2,6724171,2,7113728,2,7790247,
C4000.5.clq,10,1199073747,10,1750100476,10,1086958480,10,1224013968,9,1254232694,10,1238853515,10,1101772976,10,5694664994,10,1744038885,10,1109067732,
C500.9.clq,3,33390270,3,20497765,2,31474244,3,34730731,3,38083044,2,59107036,3,34334615,2,34139692,2,41179381,2,45647004,
DSJC1000.5.clq,8,82820484,8,138769810,8,80702876,7,109524906,8,79868043,8,55940572,8,82788888,8,67424871,8,67154726,7,75731668,
DSJC500.5.clq,7,18889779,7,17964892,7,18356858,7,18035136,7,18269270,7,17888368,7,18541607,7,18846785,7,17842908,7,18517132,
MANN_a27.clq,2,17688629,2,18365370,2,17830729,2,17563150,2,16997628,2,17137628,2,16811900,2,17113512,2,16965353,2,17705879,
MANN_a81.clq,2,2064544011,2,1826631417,2,2147142605,2,2303188658,2,1775506765,2,1462124921,2,2706272587,2,1784777453,2,1879365907,2,2637890886,
brock200_2.clq,6,2328032,6,2382823,6,2334018,6,2276270,6,2405187,6,2411327,6,3970363,6,2030105,6,2393307,6,2310091,
brock200_4.clq,4,4940850,4,3231326,4,3634414,4,4255680,4,2978521,4,3613371,4,5110628,4,3295265,3,5566866,4,4868130,
brock400_2.clq,3,24213460,4,17569479,4,17710393,4,21602287,4,16390338,4,16155002,3,15802530,4,16088381,3,16078798,4,16128840,
brock400_4.clq,4,16377224,3,16149811,4,16266883,4,16127451,4,16135251,4,16170608,4,16175522,3,15897059,4,15874670,4,17785720,
brock800_2.clq,5,63309738,5,63544858,5,63953792,5,65058532,5,64546609,5,65386979,5,62222939,5,63642729,5,63722363,5,63515001,
brock800_4.clq,5,63580703,5,63624022,5,64356866,5,63822926,5,64153839,5,58330676,5,61959916,5,64904909,5,64989915,6,64636587,
gen200_p0.9_44.clq,2,3506478,2,3931434,2,3969908,2,3833429,2,3356039,2,3448621,2,4048080,2,3403148,2,3800399,2,3691824,
gen200_p0.9_55.clq,2,4261671,2,3531610,2,3644530,2,3610888,2,3616267,2,3497274,2,3501283,2,3540099,2,3400351,2,3497094,
gen400_p0.9_55.clq,2,17725090,3,19226949,2,17965431,2,17798567,2,18110492,2,18463085,2,18962595,2,18952320,2,19030005,2,13816971,
gen400_p0.9_65.clq,2,17858109,2,17887962,2,18280380,2,18227329,2,18535325,2,18038295,2,17865010,2,18122271,2,18182630,2,18100610,
gen400_p0.9_75.clq,2,18209772,2,17861759,2,17984551,2,18265190,2,18091815,2,17942096,2,18033606,2,18121234,2,19438262,2,17689055,
hamming10-4.clq,8,176480415,8,106336163,8,198844886,8,103908641,8,189970522,8,189659353,8,185982123,8,189277236,8,196648993,8,188683483,
hamming8-4.clq,8,7781536,8,7534063,8,7714717,8,7546067,8,7732883,8,7606450,8,8151903,8,7797590,8,7332196,8,7842201,
keller4.clq,4,1425939,4,1510092,4,1363489,6,2279851,4,1449361,4,1782580,4,1642559,4,1740287,4,1377914,4,1365640,
keller5.clq,4,65301137,4,71512692,4,79839108,4,66988936,4,66489390,4,55324827,9,65801210,9,46806438,9,63221245,4,70455504,
keller6.clq,14,1187007745,14,1270290079,4,1139903949,13,1322103330,4,1186177728,14,1348662493,11,1180643821,16,2029772544,12,1263484689,16,2036951724,
p_hat1500-1.clq,29,97489612,29,97652698,30,102381585,30,101296800,26,96302378,28,101450144,29,103795147,27,105339473,28,98698284,29,100259391,
p_hat1500-2.clq,16,350521235,16,204102241,15,201218140,18,204022039,16,205527857,15,207317036,17,195674500,16,212351419,14,198864519,17,198557896,
p_hat1500-3.clq,5,295797354,5,292037077,5,304052223,5,293200941,5,284437593,5,302496164,5,298139481,5,216447628,5,309235100,5,299218455,
p_hat300-1.clq,17,2912670,17,3154243,18,2922079,19,2960955,17,2617266,17,2838995,18,2875162,18,3279231,17,2976149,17,2830159,
p_hat300-2.clq,8,6470527,9,6626291,9,5693615,9,6416674,10,6331079,9,6464363,10,9757797,9,7204290,8,6238515,9,6003460,
p_hat300-3.clq,3,9204866,4,8923239,4,9187420,4,8918212,3,8979599,3,9074127,4,9029460,3,8872870,3,9289048,4,8845865,
p_hat700-1.clq,23,19695596,24,28486546,24,18757995,24,18624841,21,19077836,24,19014787,21,20285088,21,18716538,24,19043794,24,18920514,
p_hat700-2.clq,14,36155296,13,36438311,13,36083705,12,36334066,15,36658644,12,36876029,12,36093089,15,36551973,13,36380630,14,37225046,
p_hat700-3.clq,4,53989290,4,52934926,4,53290221,4,52966404,4,52541268,4,53980986,4,53064980,4,52206808,4,40800453,4,53466157,
C1000.9.clq,3,145232112,3,153998965,3,149856491,3,144193690,3,154178335,3,106451143,3,146934191,3,150837675,3,173370623,3,150893649,
C125.9.clq,2,919700,2,999484,2,912471,2,912076,2,931810,2,908360,2,897458,2,896023,2,983731,2,902149,
C2000.5.clq,9,357031218,9,373503086,9,359955017,9,378384860,8,370539219,9,303868769,9,374310039,9,380344995,9,371670559,9,351403209,
C2000.9.clq,3,628531062,3,426006041,3,726032074,3,640405977,3,659335162,3,641266854,3,630428063,3,625728626,3,516530080,3,429663612,
C250.9.clq,2,6959111,2,6674534,2,7040003,2,7931867,2,9769167,2,7112541,2,7155787,2,7178974,2,6713340,2,9435618,
C4000.5.clq,10,1263820505,10,1534667659,10,1101229977,10,1123922013,9,1708620801,10,5623286604,10,1176585119,10,1766345542,10,1150792135,10,1098953391,
C500.9.clq,2,31324051,3,32511303,3,31503202,3,40284132,3,31752581,2,31346530,2,31687173,2,31616753,2,31563465,3,33062057,
DSJC1000.5.clq,8,63191407,8,81047489,8,78757082,8,82606499,7,79304418,8,79096891,8,79957734,8,80485787,8,146965772,8,80975063,
DSJC500.5.clq,7,18412925,7,26300680,7,27483511,6,18196727,7,31649954,6,20444678,6,24192291,7,26383440,7,26528831,7,18058510,
MANN_a27.clq,2,23296826,2,17986844,2,21351061,2,17407470,2,19433866,2,17900000,2,17908080,2,30373832,2,16750197,2,17945539,
MANN_a81.clq,2,1832456186,2,1751974967,2,1862611460,2,2285384970,2,1589580361,2,1787677169,2,2323729722,2,2829294997,2,1425535138,2,1801725309,
brock200_2.clq,5,2010733,6,2263280,6,2025387,5,1969706,6,2153999,6,2164061,6,2254559,6,2036989,6,2075806,5,2266305,
brock200_4.clq,4,2665460,4,2933674,4,2954508,4,3071930,4,2627380,4,2712499,4,2705539,4,3160680,4,2571219,4,2617821,
brock400_2.clq,3,16248224,4,15908656,4,16430458,4,16064455,4,16463530,4,16023238,4,16328309,3,16472682,4,15998032,4,16155772,
brock400_4.clq,4,16823661,4,15995065,4,15998207,4,16574647,4,16192541,4,17805253,4,16043776,4,16832307,4,15855912,4,16124399,
brock800_2.clq,5,63432713,5,65797089,5,63645542,5,63931300,6,63957726,5,76908268,5,64304065,5,66291767,5,63816334,5,65527819,
brock800_4.clq,5,63808407,5,63913700,5,64714010,5,62556929,5,62781877,5,63540955,5,51023041,5,64675694,5,63753655,5,65087051,
gen200_p0.9_44.clq,2,3523618,2,3353136,2,3462008,2,3674402,2,3416109,2,3457233,2,3537566,2,3547973,2,3524820,2,3636001,
gen200_p0.9_55.clq,2,3470867,2,3443138,2,3582427,2,3608829,2,3844680,2,3703004,2,3506903,2,3402959,2,3363240,2,3568110,
gen400_p0.9_55.clq,2,18402027,2,18129622,2,17976320,2,18491318,2,18288966,2,18248709,2,17366213,2,19139811,2,17883872,2,18744384,
gen400_p0.9_65.clq,2,18328436,2,19002145,2,17907752,2,19168024,2,17874060,2,18943150,2,19206261,2,18376732,2,18100049,2,19633193,
gen400_p0.9_75.clq,2,18836970,2,18351628,2,18515502,2,18224743,2,18273847,2,19015410,2,18620813,2,18190480,2,17969798,2,18780103,
hamming10-4.clq,8,191181016,8,190196241,8,189354221,8,189424370,8,190557815,8,194002291,8,113763536,8,193104250,8,195559567,8,243040896,
hamming8-4.clq,8,7435439,8,8184111,8,8163202,8,8453903,8,7463595,8,8135686,8,7686822,8,8704934,8,9369070,8,7873160,
keller4.clq,4,1605072,4,2464540,5,1401991,4,3246527,4,1370477,4,3378940,5,3568239,4,1528628,4,1521366,4,1489566,
keller5.clq,4,67694871,9,67365847,7,51621908,9,66070306,10,67716310,4,65542766,10,69060526,8,114470662,8,66264083,4,68952791,
keller6.clq,12,1185775100,16,1360984967,18,1137432003,12,1333472061,4,1546073498,4,2316475040,12,1184886307,20,1273988561,16,1119263790,14,1331764581,
p_hat1500-1.clq,29,100045680,29,105651752,30,99394059,29,102900581,27,100261257,29,98903920,32,100547081,29,100169559,28,103541559,27,105328710,
p_hat1500-2.clq,15,280076933,19,199735500,18,237197784,15,204450413,16,208411159,16,198526333,19,199029149,16,193598916,16,197718186,15,197209081,
p_hat1500-3.clq,4,297172115,5,291061358,5,296036342,5,295102061,5,298229704,5,223749476,5,292285412,5,259400860,5,289563749,5,296786103,
p_hat300-1.clq,16,2988074,17,2590361,19,2816299,19,2668660,16,2557405,17,3020356,20,2511913,16,3833215,16,2338556,17,2226897,
p_hat300-2.clq,10,5474641,8,5675330,8,5319504,8,6165151,9,5524721,9,5623124,9,5598622,9,6041459,8,5451137,8,5428593,
p_hat300-3.clq,3,8589985,4,9051445,4,8402578,4,8433827,4,8302532,4,8569626,4,8587800,4,8313918,4,8257402,4,8554163,
p_hat700-1.clq,25,19534914,25,20308919,21,18828723,22,19050131,24,18680249,24,19391262,22,18574112,25,18942452,22,19649150,23,19098719,
p_hat700-2.clq,15,36619728,16,36316341,15,35994778,13,36196001,12,36740259,11,36606052,15,36243705,15,35812715,13,37037246,13,35837337,
p_hat700-3.clq,4,53223031,4,54092431,4,41791750,4,53109250,4,38165314,4,53712877,5,54194237,5,54521972,4,52623427,5,52967781,
