5--------
--------src/test/resources/KONECT/000027_zebra.konet
1:,4,5,1, 21331678
2:,4,5,2, 7599552
3:,4,5,3, 4764438
4:,4,5,4, 5248845
5:,4,5,5, 2970747
1:,8,10,1, 2623779
2:,5,10,2, 2556250
3:,5,10,3, 2056293
4:,5,10,4, 1705858
5:,5,10,5, 2453684
6:,5,10,6, 2372610
7:,5,10,7, 2081449
8:,5,10,8, 1643408
9:,5,10,9, 1866790
10:,5,10,10, 1753944
1:,9,20,1, 2210428
2:,4,20,2, 2863104
3:,4,20,3, 2069200
4:,4,20,4, 2285953
5:,4,20,5, 2272221
6:,4,20,6, 2169640
7:,4,20,7, 1592344
8:,4,20,8, 1733519
9:,4,20,9, 1611713
10:,4,20,10, 1562573
11:,4,20,11, 1582259
12:,4,20,12, 1624003
13:,4,20,13, 1619478
14:,4,20,14, 1616208
15:,4,20,15, 1633713
16:,4,20,16, 1524114
17:,4,20,17, 2270160
18:,4,20,18, 2310221
19:,4,20,19, 1427511
20:,4,20,20, 1322985
6--------
--------src/test/resources/KONECT/000027_zebra.konet
1:,4,5,1, 2201670
2:,4,5,2, 3113404
3:,4,5,3, 2661312
4:,4,5,4, 2354619
5:,4,5,5, 2450470
1:,8,10,1, 1550670
2:,5,10,2, 1042300
3:,5,10,3, 1598345
4:,5,10,4, 1615632
5:,5,10,5, 1210357
6:,5,10,6, 1578138
7:,5,10,7, 1528069
8:,5,10,8, 1129494
9:,5,10,9, 1719043
10:,5,10,10, 1465886
1:,9,20,1, 1391184
2:,4,20,2, 1862936
3:,4,20,3, 1775916
4:,4,20,4, 1143669
5:,4,20,5, 1678634
6:,4,20,6, 1737034
7:,4,20,7, 1575671
8:,4,20,8, 1530895
9:,4,20,9, 1695170
10:,4,20,10, 1390777
11:,4,20,11, 1569546
12:,4,20,12, 1539190
13:,4,20,13, 1474456
14:,4,20,14, 1025658
15:,4,20,15, 1555172
16:,4,20,16, 1043345
17:,4,20,17, 1219199
18:,4,20,18, 1518383
19:,4,20,19, 1647417
20:,4,20,20, 992860
7--------
--------src/test/resources/KONECT/000027_zebra.konet
1:,4,5,1, 2190504
2:,4,5,2, 1942407
3:,4,5,3, 2138290
4:,4,5,4, 1377930
5:,4,5,5, 1965281
1:,8,10,1, 1185902
2:,5,10,2, 968820
3:,5,10,3, 997303
4:,5,10,4, 1383466
5:,5,10,5, 1610432
6:,5,10,6, 1578844
7:,5,10,7, 1399636
8:,5,10,8, 1153243
9:,5,10,9, 866036
10:,5,10,10, 984730
1:,9,20,1, 915635
2:,4,20,2, 1012607
3:,4,20,3, 1188487
4:,4,20,4, 1596688
5:,4,20,5, 1308429
6:,4,20,6, 1541176
7:,4,20,7, 998503
8:,4,20,8, 938639
9:,4,20,9, 1086362
10:,4,20,10, 1535956
11:,4,20,11, 1161850
12:,4,20,12, 1019701
13:,4,20,13, 1048702
14:,4,20,14, 949008
