10 times 
frb30-15-mis/frb30-15-1.mis,20,204685158,20,194989155,21,289288581,21,208217638,18,203258466,20,221316184,19,214337191,19,211868326,20,226586521,20,239421068,
frb30-15-mis/frb30-15-2.mis,20,232859313,20,213031336,20,218021942,20,214548718,19,209652173,19,205200986,18,214078365,20,228662759,19,215786944,18,184377331,
frb30-15-mis/frb30-15-3.mis,18,185183230,20,235644295,20,215799655,20,197395819,20,220012005,20,210259921,19,196878802,19,180814648,20,178178707,19,332679604,
frb30-15-mis/frb30-15-4.mis,20,303513794,20,214820283,19,202282546,20,211143038,21,270735354,19,199258150,19,199227684,20,215352704,18,188963232,17,186807282,
frb30-15-mis/frb30-15-5.mis,20,208617356,19,182762901,19,207085585,20,253325355,19,207129350,19,218346601,19,207327627,19,201707310,18,232446029,18,322326395,
frb35-17-mis/frb35-17-1.mis,24,558814399,24,428433176,21,395427691,23,604267713,23,558742515,23,532995086,22,547282654,22,518990940,24,577112470,22,556906842,
frb35-17-mis/frb35-17-2.mis,23,592731762,22,561654692,24,734881242,22,589221598,23,591938327,22,623749413,22,539130670,22,509155207,22,492656760,21,487584597,
frb35-17-mis/frb35-17-3.mis,23,521107379,23,471883392,25,351628453,22,371171767,25,421315565,22,383107626,22,390280871,23,416636938,24,398742040,23,353381332,
frb35-17-mis/frb35-17-4.mis,23,322022484,23,403064771,23,321475767,24,390529418,24,337308879,24,345356674,24,379136380,22,361518453,24,337639176,23,323225203,
frb35-17-mis/frb35-17-5.mis,23,385127651,24,340806857,23,329611445,22,311406674,24,410009908,23,386048256,23,390904839,24,344661324,23,381214474,24,375668602,
frb40-19-mis/frb40-19-1.mis,28,663128241,28,673436922,26,639927864,27,738045255,28,742162014,27,663730003,26,770957927,26,690541793,27,711003386,27,625304954,
frb40-19-mis/frb40-19-2.mis,26,684978273,26,599710118,28,738845728,26,591365449,24,568187195,27,695110898,27,675013764,28,742528470,25,630466217,26,664690379,
frb40-19-mis/frb40-19-3.mis,27,688157107,28,670482389,27,696617799,26,688193091,26,680517654,28,729321921,25,592554535,23,569535389,28,674466860,27,672743830,
frb40-19-mis/frb40-19-4.mis,27,649308234,28,690215602,25,610695550,26,674422212,26,682760418,26,644668705,27,702164116,27,736650953,25,729738566,26,696765119,
frb40-19-mis/frb40-19-5.mis,26,636232045,25,635010402,26,719094257,27,698720352,27,731893698,28,784864861,29,710738457,26,724074499,26,637000898,26,731742566,
frb45-21-mis/frb45-21-1.mis,30,1119826777,29,1160659745,32,1238568598,30,1175563704,30,1127726788,32,1264476178,29,1079043099,30,1196621265,30,1129659146,29,1118392606,
frb45-21-mis/frb45-21-2.mis,31,1166317669,30,1176902785,30,1153700883,32,1170363500,30,1133388395,30,1118408439,30,1177602224,31,1151079561,29,1085591381,29,1144686435,
frb45-21-mis/frb45-21-3.mis,30,1192373431,32,1186754356,32,1189126092,32,1205712569,31,1107683343,29,1110547569,30,1156203702,30,1185261576,29,1096152732,31,1276907346,
frb45-21-mis/frb45-21-4.mis,30,1145754527,30,1072803247,30,1086320746,32,1246099406,30,1135076817,32,1207820365,31,1157447370,30,1089046440,31,1184035151,30,1134941663,
frb45-21-mis/frb45-21-5.mis,29,1054003258,32,1194537722,29,1104417550,30,1158847646,30,1080761842,30,1062165202,30,1053685348,32,1198239781,30,1141397769,29,1097889874,
frb53-24-mis/frb53-24-1.mis,36,2370568201,35,2204822320,36,2286561803,37,2441127914,34,2227748622,34,2191798623,35,2235929909,38,2425840797,35,2212817516,36,2321207809,
frb53-24-mis/frb53-24-2.mis,37,2352563724,33,2146461133,34,2194810932,36,2419467334,36,2392261698,35,2279227969,35,2259473370,35,2229338827,36,2329721317,36,2297344521,
frb53-24-mis/frb53-24-3.mis,33,2167503155,36,2321918110,35,2215406956,36,2289990025,35,2224834186,34,2162187923,36,2221845228,34,2056575354,37,2264579204,37,2291132794,
frb53-24-mis/frb53-24-4.mis,32,1927009333,35,2103749476,36,2156518652,34,2023599659,35,2109296215,36,2166032088,33,2012350491,35,2084413792,36,2158749736,36,2138622683,
frb53-24-mis/frb53-24-5.mis,34,2076343004,34,2014861741,34,2031435955,34,2032736266,35,2122683318,35,2086181869,35,2102110603,37,2254952465,36,2162893433,37,2210220132,
frb56-25-mis/frb56-25-1.mis,39,2711667615,39,2765871341,40,2868273037,35,2493335721,37,2562012658,39,2759310990,36,2549960552,37,2601259357,37,2610705256,39,2739531712,
frb56-25-mis/frb56-25-2.mis,41,2893632985,38,2665792979,38,2665960415,36,2603482086,40,2861419803,38,2707344495,38,2703732672,41,2960632338,39,2775026830,40,2827377581,
frb56-25-mis/frb56-25-3.mis,37,2604015110,36,2561301836,37,2645490634,38,2657002586,38,2643698274,36,2591139640,39,2766436236,37,2617828811,39,2743304507,37,2584350733,
frb56-25-mis/frb56-25-4.mis,39,2768666755,37,2533179106,38,2660954937,38,2671319749,38,2674217917,37,2648821404,36,2563984432,40,2888194410,39,2727541909,37,2582823385,
frb56-25-mis/frb56-25-5.mis,37,2555077119,37,2603377355,37,2595172139,34,2365025726,38,2720913654,34,2368217277,37,2583638085,38,2718612068,38,2729634757,37,2684990285,
frb59-26-mis/frb59-26-1.mis,38,3215723159,40,3340475070,38,3192249180,41,3667892040,40,3354051426,38,3211565949,39,3341795146,39,3253788920,40,3330873626,38,3187383146,
frb59-26-mis/frb59-26-2.mis,41,3533181447,42,3765808321,41,3423668478,40,3298373284,40,3381606800,38,3288186522,39,3271630307,39,3208840448,40,3329551591,39,3301617631,
frb59-26-mis/frb59-26-3.mis,38,3188118496,40,3371269504,38,3208445453,39,3250108788,39,3333650043,42,3534969289,41,3422537129,39,3255985522,40,3336904034,42,3529183961,
frb59-26-mis/frb59-26-4.mis,41,3432857300,39,3258045884,39,3264334210,38,3207074142,37,3103917120,40,3349059665,39,3254478776,40,3365623968,40,3300638083,41,3425067429,
frb59-26-mis/frb59-26-5.mis,38,3197127539,39,3226282156,42,3449242652,39,3203756088,39,3207407903,39,3268562086,40,3304157406,39,3169260855,41,3579414699,41,3349659809,
100 times 
frb30-15-mis/frb30-15-1.mis,18,168153359,18,144574883,18,146919715,18,173089475,18,145796952,18,145312181,17,139740936,18,177746748,19,159921509,18,177097415,
frb30-15-mis/frb30-15-2.mis,17,142022392,18,158339942,18,149030018,18,146151167,18,180051473,18,174737386,17,145528002,18,175584088,17,167173397,18,175303849,
frb30-15-mis/frb30-15-3.mis,18,177103749,17,167559929,19,186808076,18,164113674,18,191887767,18,165397333,18,170381170,17,176159672,18,154160629,17,166386418,
frb30-15-mis/frb30-15-4.mis,16,159732168,18,177344070,18,177170776,19,168402501,17,170937167,18,178601264,19,187918945,16,139468202,18,179040086,17,149972675,
frb30-15-mis/frb30-15-5.mis,19,188235441,18,186698634,18,157108595,17,169231852,19,244243854,18,162363433,19,189694028,18,181475783,19,172386142,17,168320872,
