1--------
1--------
1--------
1--------
1--------
1--------
1--------
1--------
1--------
1--------
1--------
1--------
1--------
1--------
1--------
src/test/resources/KONECT/000027_zebra.konet,0:,4,10,10,431286552257
src/test/resources/KONECT/000034_zachary.konet,0:,4,10,10,14607766356
src/test/resources/KONECT/000062_dolphins.konet,0:,16,10,10,22019432754
src/test/resources/KONECT/000112_David_Copperfield.konet,0:,19,10,10,1306261007
src/test/resources/KONECT/000198_Jazz_musicians.konet,0:,15,10,10,2299275135
src/test/resources/KONECT/000212_pdzbase.konet,0:,52,10,10,156707865
src/test/resources/KONECT/001133_rovira.konet,0:,228,10,10,19672103745
src/test/resources/KONECT/001174_euroroad.konet,0:,429,10,10,84448815376
src/test/resources/KONECT/001858_hamster.konet,0:,259,10,10,94267653594
1--------
src/test/resources/KONECT/000027_zebra.konet,0:,4,10,10,31446273
src/test/resources/KONECT/000034_zachary.konet,0:,4,10,10,9322078
src/test/resources/KONECT/000062_dolphins.konet,0:,16,10,10,22547144293
src/test/resources/KONECT/000112_David_Copperfield.konet,0:,19,10,10,1267187570
src/test/resources/KONECT/000198_Jazz_musicians.konet,0:,15,10,10,2191139677
src/test/resources/KONECT/000212_pdzbase.konet,0:,52,10,10,121683095
src/test/resources/KONECT/001133_rovira.konet,0:,228,10,10,17897285428
src/test/resources/KONECT/001174_euroroad.konet,0:,429,10,10,78185536726
src/test/resources/KONECT/001858_hamster.konet,0:,259,10,10,85368663113
1--------
src/test/resources/KONECT/000027_zebra.konet,0:,4,10,10,32702756
src/test/resources/KONECT/000034_zachary.konet,0:,4,10,10,9646368
src/test/resources/KONECT/000062_dolphins.konet,0:,16,10,10,20732506552
src/test/resources/KONECT/000112_David_Copperfield.konet,0:,19,10,10,1205263444
src/test/resources/KONECT/000198_Jazz_musicians.konet,0:,15,10,10,2202575590
src/test/resources/KONECT/000212_pdzbase.konet,0:,52,10,10,210423540
src/test/resources/KONECT/001133_rovira.konet,0:,228,10,10,19616303655
src/test/resources/KONECT/001174_euroroad.konet,0:,429,10,10,77366311076
src/test/resources/KONECT/001858_hamster.konet,0:,259,10,10,96851936964
1--------
src/test/resources/KONECT/000027_zebra.konet,0:,4,10,10,41030395
src/test/resources/KONECT/000034_zachary.konet,0:,4,10,10,21922426
src/test/resources/KONECT/000062_dolphins.konet,0:,17,10,10,22261044879
src/test/resources/KONECT/000112_David_Copperfield.konet,0:,19,10,10,1391517195
src/test/resources/KONECT/000198_Jazz_musicians.konet,0:,17,10,10,2731004329
src/test/resources/KONECT/000212_pdzbase.konet,0:,53,10,10,273073265
src/test/resources/KONECT/001133_rovira.konet,0:,236,10,10,46514140057
src/test/resources/KONECT/001174_euroroad.konet,0:,434,10,10,89724314125
src/test/resources/KONECT/001858_hamster.konet,0:,262,10,10,180579992608
