frb30-15-mis/frb30-15-1.mis-i=1
frb30-15-mis/frb30-15-1.mis-i=1
10:,20,10,10, 1411767488
frb30-15-mis/frb30-15-2.mis-i=1
10:,19,10,10, 1231897292
frb30-15-mis/frb30-15-3.mis-i=1
10:,18,10,10, 1467550237
frb30-15-mis/frb30-15-4.mis-i=1
10:,21,10,10, 1019404653
frb30-15-mis/frb30-15-5.mis-i=1
10:,21,10,10, 1455674608
frb35-17-mis/frb35-17-1.mis-i=1
10:,27,10,10, 6586199710
frb35-17-mis/frb35-17-2.mis-i=1
10:,21,10,10, 1347646589
frb35-17-mis/frb35-17-3.mis-i=1
10:,24,10,10, 2496069169
frb35-17-mis/frb35-17-4.mis-i=1
10:,21,10,10, 1938314992
frb35-17-mis/frb35-17-5.mis-i=1
10:,21,10,10, 2213120596
frb40-19-mis/frb40-19-1.mis-i=1
10:,27,10,10, 5426516131
frb40-19-mis/frb40-19-2.mis-i=1
10:,27,10,10, 3328704055
frb40-19-mis/frb40-19-3.mis-i=1
10:,23,10,10, 2247910302
frb40-19-mis/frb40-19-4.mis-i=1
10:,29,10,10, 5484002151
frb40-19-mis/frb40-19-5.mis-i=1
10:,27,10,10, 3605068160
frb45-21-mis/frb45-21-1.mis-i=1
10:,31,10,10, 6795647007
frb45-21-mis/frb45-21-2.mis-i=1
10:,32,10,10, 9168085759
frb45-21-mis/frb45-21-3.mis-i=1
10:,33,10,10, 11810801574
frb45-21-mis/frb45-21-4.mis-i=1
10:,29,10,10, 9697964689
frb45-21-mis/frb45-21-5.mis-i=1
10:,29,10,10, 9127321707
frb53-24-mis/frb53-24-1.mis-i=1
10:,37,10,10, 26789500073
frb53-24-mis/frb53-24-2.mis-i=1
10:,40,10,10, 21706879859
frb53-24-mis/frb53-24-3.mis-i=1
10:,36,10,10, 26826940269
frb53-24-mis/frb53-24-4.mis-i=1
10:,39,10,10, 22084362595
frb53-24-mis/frb53-24-5.mis-i=1
10:,44,10,10, 22908966268
frb56-25-mis/frb56-25-1.mis-i=1
10:,38,10,10, 35080164580
frb56-25-mis/frb56-25-2.mis-i=1
10:,41,10,10, 29833307134
frb56-25-mis/frb56-25-3.mis-i=1
10:,38,10,10, 31410530446
frb56-25-mis/frb56-25-4.mis-i=1
10:,42,10,10, 28870828211
frb56-25-mis/frb56-25-5.mis-i=1
10:,40,10,10, 37102507020
frb59-26-mis/frb59-26-1.mis-i=1
10:,44,10,10, 39333911653
frb59-26-mis/frb59-26-2.mis-i=1
10:,44,10,10, 39394224387
frb59-26-mis/frb59-26-3.mis-i=1
10:,40,10,10, 34824764556
frb59-26-mis/frb59-26-4.mis-i=1
10:,44,10,10, 37426417488
frb59-26-mis/frb59-26-5.mis-i=1
10:,42,10,10, 35125498153
