1--------
src/test/resources/KONECT/000027_zebra.konet,0:,4,35258164
src/test/resources/KONECT/000034_zachary.konet,0:,4,16516786
src/test/resources/KONECT/000062_dolphins.konet,0:,15,278017648
1--------
src/test/resources/KONECT/000027_zebra.konet,0:,4,35092410
src/test/resources/KONECT/000034_zachary.konet,0:,4,15798972
src/test/resources/KONECT/000062_dolphins.konet,0:,15,307906179
src/test/resources/KONECT/000112_David_Copperfield.konet,0:,20,135434701
src/test/resources/KONECT/000198_Jazz_musicians.konet,0:,16,778138989
src/test/resources/KONECT/000212_pdzbase.konet,0:,52,202061216
src/test/resources/KONECT/001133_rovira.konet,0:,228,32053623584
src/test/resources/KONECT/001174_euroroad.konet,0:,426,23431875713
src/test/resources/KONECT/001858_hamster.konet,0:,254,116728674643
