000027_zebra.konet-i=1
0:,4,10,10,4034800341,DDS,14491172,Poly-RR,701979,LS,6071744358,Total,6020177081,Guarantee,136106,Degree-RR,348585,Minimal,
0:,4,10,10,4022537395,DDS,3531833,Poly-RR,643514,LS,6038296739,Total,6026133373,Guarantee,52358,Degree-RR,175263,Minimal,
2,4,10,10,12110041097
000034_zachary.konet-i=1
0:,4,10,10,2002877778,DDS,1946086,Poly-RR,361162,LS,4007990086,Total,4003709560,Guarantee,30850,Degree-RR,113745,Minimal,
0:,4,10,10,2005289255,DDS,2240632,Poly-RR,291557,LS,4017179418,Total,4012902479,Guarantee,27917,Degree-RR,118740,Minimal,
2,4,10,10,8025169504
000062_dolphins.konet-i=1
0:,14,10,10,0,DDS,5367299,Poly-RR,27000584,LS,2054302320,Total,2010365653,Guarantee,212347,Degree-RR,586409,Minimal,
0:,14,10,10,0,DDS,5166614,Poly-RR,26039500,LS,2052598434,Total,2013037788,Guarantee,247208,Degree-RR,516783,Minimal,
2,14,10,10,4106900754
000112_David_Copperfield.konet-i=1
0:,18,10,10,0,DDS,18543395,Poly-RR,105038529,LS,2162585485,Total,2013948128,Guarantee,398290,Degree-RR,1802512,Minimal,
0:,18,10,10,0,DDS,13411900,Poly-RR,86653967,LS,2131538661,Total,2013237473,Guarantee,283363,Degree-RR,1393548,Minimal,
2,18,10,10,4294124146
000198_Jazz_musicians.konet-i=1
0:,13,10,10,0,DDS,168606876,Poly-RR,197261607,LS,2445233211,Total,2025061800,Guarantee,1310254,Degree-RR,1306446,Minimal,
0:,13,10,10,0,DDS,153638738,Poly-RR,213524229,LS,2447881113,Total,2030509917,Guarantee,1285562,Degree-RR,1618642,Minimal,
2,13,10,10,4893114324
000212_pdzbase.konet-i=1
0:,52,10,10,18164384478,DDS,3410175,Poly-RR,371934581,LS,20573739225,Total,20126118707,Guarantee,310201,Degree-RR,27317710,Minimal,
0:,52,10,10,2019193886,DDS,3337965,Poly-RR,320156751,LS,4370686359,Total,4025998850,Guarantee,289228,Degree-RR,6513233,Minimal,
2,52,10,10,24944425584
001133_rovira.konet-i=1
0:,211,10,10,0,DDS,366397615,Poly-RR,296002857494,LS,301050346445,Total,2824356294,Guarantee,6799385,Degree-RR,380134882,Minimal,
0:,211,10,10,0,DDS,371164651,Poly-RR,297660275932,LS,305759909611,Total,5509675436,Guarantee,7561825,Degree-RR,376696984,Minimal,
2,211,10,10,606810256056
001174_euroroad.konet-i=1
0:,399,10,10,790708427232,DDS,21865216,Poly-RR,238377179535,LS,1046530976912,Total,790230380357,Guarantee,3989848,Degree-RR,8917904699,Minimal,
0:,399,10,10,83650726036,DDS,15798875,Poly-RR,241773543614,LS,347659857936,Total,102483863583,Guarantee,4207736,Degree-RR,1204794309,Minimal,
2,399,10,10,1394190834848
001858_hamster.konet-i=1
0:,242,10,10,0,DDS,0,Poly-RR,644160802780,LS,654411970496,Total,4156210918,Guarantee,13459522,Degree-RR,1311242886,Minimal,
0:,242,10,10,0,DDS,0,Poly-RR,642444580464,LS,653342067347,Total,4117410661,Guarantee,14601469,Degree-RR,1214151258,Minimal,
2,242,10,10,1307754037843
002426_hamster_ful.konet-i=1
0:,416,10,10,0,DDS,0,Poly-RR,1856338381957,LS,1873177238821,Total,7339368632,Guarantee,20100247,Degree-RR,2568954570,Minimal,
0:,416,10,10,0,DDS,0,Poly-RR,1826111585787,LS,1845950635711,Total,7330688699,Guarantee,16898061,Degree-RR,2597258511,Minimal,
2,416,10,10,3719127874532
002888_facebook.konet-i=1
0:,10,10,10,0,DDS,0,Poly-RR,10313396168,LS,13070799099,Total,2071795153,Guarantee,7523441,Degree-RR,25091045,Minimal,
0:,10,10,10,0,DDS,0,Poly-RR,10529400514,LS,13290904913,Total,2072129592,Guarantee,7625089,Degree-RR,27703742,Minimal,
2,10,10,10,26361704012
