1--------
--------src/test/resources/KONECT/000027_zebra.konet
1:,10,5,1, 18517891
2:,5,5,2, 5856343
3:,5,5,3, 5144766
4:,5,5,4, 4956674
5:,5,5,5, 4234793
1:,11,10,1, 2027958
2:,11,10,2, 3250773
3:,11,10,3, 3586731
4:,5,10,4, 3702161
5:,5,10,5, 3394716
6:,5,10,6, 3191635
7:,5,10,7, 3796062
8:,5,10,8, 2719920
9:,5,10,9, 2947230
10:,5,10,10, 2574081
1:,20,20,1, 1371274
2:,20,20,2, 2558745
3:,4,20,3, 7199570
4:,4,20,4, 7440535
5:,4,20,5, 7509430
6:,4,20,6, 7680351
7:,4,20,7, 7228617
8:,4,20,8, 6686336
9:,4,20,9, 5068066
10:,4,20,10, 5640596
11:,4,20,11, 5082331
12:,4,20,12, 7511112
13:,4,20,13, 8028987
14:,4,20,14, 8550679
15:,4,20,15, 8179506
16:,4,20,16, 6815908
17:,4,20,17, 6262960
18:,4,20,18, 8917956
19:,4,20,19, 6351639
20:,4,20,20, 14787808
1--------
--------src/test/resources/KONECT/000034_zachary.konet
1:,4,5,1, 1668750
2:,4,5,2, 1625743
3:,4,5,3, 1403540
4:,4,5,4, 1445830
5:,4,5,5, 1327049
1:,4,10,1, 1491862
2:,4,10,2, 866112
3:,4,10,3, 1133109
4:,4,10,4, 1508090
5:,4,10,5, 1200354
6:,4,10,6, 1169853
7:,4,10,7, 1187698
8:,4,10,8, 1194199
9:,4,10,9, 1480026
10:,4,10,10, 1288085
1:,4,20,1, 942065
2:,4,20,2, 1157536
3:,4,20,3, 1256443
4:,4,20,4, 1170199
5:,4,20,5, 1125738
6:,4,20,6, 1785718
7:,4,20,7, 1703158
8:,4,20,8, 1304664
9:,4,20,9, 1084502
10:,4,20,10, 1160089
11:,4,20,11, 1580409
12:,4,20,12, 1117324
13:,4,20,13, 783511
14:,4,20,14, 963967
15:,4,20,15, 749111
16:,4,20,16, 1177491
17:,4,20,17, 2712590
18:,4,20,18, 1554452
19:,4,20,19, 1840594
20:,4,20,20, 2183844
1--------
--------src/test/resources/KONECT/000062_dolphins.konet
1:,18,5,1, 7518567
2:,18,5,2, 9479077
3:,15,5,3, 9740517
4:,15,5,4, 9974195
5:,15,5,5, 8573171
1:,20,10,1, 3256323
2:,20,10,2, 5182589
3:,20,10,3, 15551629
4:,20,10,4, 47591567
5:,16,10,5, 66397315
6:,16,10,6, 82340079
7:,16,10,7, 34637751
8:,16,10,8, 28185431
9:,16,10,9, 21639314
10:,16,10,10, 20403102
1:,25,20,1, 1315623
2:,25,20,2, 3806482
3:,25,20,3, 32067477
4:,25,20,4, 153207893
5:,15,20,5, 272597952
6:,15,20,6, 434726744
7:,15,20,7, 270573599
8:,15,20,8, 273317534
9:,15,20,9, 257265201
10:,15,20,10, 258069139
11:,15,20,11, 248530117
12:,15,20,12, 265181021
13:,15,20,13, 252813888
14:,15,20,14, 292181310
15:,15,20,15, 273507437
16:,15,20,16, 278677561
17:,15,20,17, 244296744
18:,15,20,18, 251552373
19:,15,20,19, 250683950
20:,15,20,20, 249358392
1--------
--------src/test/resources/KONECT/000112_David_Copperfield.konet
1:,22,5,1, 6602101
2:,22,5,2, 5272340
3:,21,5,3, 4719184
4:,21,5,4, 4290526
5:,21,5,5, 2738967
1:,22,10,1, 1506996
2:,22,10,2, 2081088
3:,22,10,3, 5264507
4:,22,10,4, 26048240
5:,18,10,5, 80290802
6:,18,10,6, 69569623
7:,18,10,7, 71028289
8:,18,10,8, 63661588
9:,18,10,9, 63214006
10:,18,10,10, 59548731
1:,22,20,1, 2029259
2:,22,20,2, 1931020
3:,22,20,3, 4707628
4:,22,20,4, 21041080
5:,18,20,5, 58287297
6:,18,20,6, 68705122
7:,18,20,7, 87683422
8:,18,20,8, 63370675
9:,18,20,9, 65688358
10:,18,20,10, 66782622
11:,18,20,11, 68776124
12:,18,20,12, 68216456
13:,18,20,13, 73083900
14:,18,20,14, 64225272
15:,18,20,15, 66808552
16:,18,20,16, 70278319
17:,18,20,17, 58914071
18:,18,20,18, 59919177
19:,18,20,19, 58588148
20:,18,20,20, 69474599
1--------
--------src/test/resources/KONECT/000198_Jazz_musicians.konet
1:,25,5,1, 50135038
2:,25,5,2, 54825878
3:,23,5,3, 51934156
4:,21,5,4, 42352082
5:,21,5,5, 46545691
1:,29,10,1, 23497504
2:,29,10,2, 23887191
3:,29,10,3, 31421921
4:,29,10,4, 60844546
5:,24,10,5, 89832612
6:,18,10,6, 80617688
7:,18,10,7, 77113460
8:,18,10,8, 75727302
9:,18,10,9, 97571680
10:,18,10,10, 84767073
1:,29,20,1, 13522497
2:,29,20,2, 22433474
3:,29,20,3, 55948229
4:,29,20,4, 472744582
5:,29,20,5, 3443780945
6:,29,20,6, 26585397079
7:,29,20,7, 116518257975
8:,29,20,8, 420762593472
9:,29,20,9, 1582183430442
10:,29,20,10, 4646703508949
11:,20,20,11, 6764914873794
12:,20,20,12, 7493320518816
13:,20,20,13, 7026501901543
14:,20,20,14, 6605240623192
15:,20,20,15, 7611367800594
16:,20,20,16, 5992880080421
17:,20,20,17, 5978462480216
18:,20,20,18, 5980215415707
19:,20,20,19, 5989083153846
20:,20,20,20, 5987830595720
1--------
--------src/test/resources/KONECT/000212_pdzbase.konet
1:,66,5,1, 3219235
2:,66,5,2, 3519446
3:,65,5,3, 2699337
4:,65,5,4, 2979825
5:,65,5,5, 2733817
1:,66,10,1, 2753294
2:,66,10,2, 2787538
3:,65,10,3, 2764721
4:,65,10,4, 2692119
5:,65,10,5, 2829824
6:,65,10,6, 2917029
7:,65,10,7, 4589709
8:,65,10,8, 2844155
9:,65,10,9, 2783496
10:,65,10,10, 2783763
1:,66,20,1, 2806985
2:,66,20,2, 2850382
3:,65,20,3, 2761002
4:,65,20,4, 2781370
5:,65,20,5, 2680868
6:,65,20,6, 2865322
7:,65,20,7, 2724689
8:,65,20,8, 2694821
9:,65,20,9, 2685239
10:,65,20,10, 2730620
11:,65,20,11, 2831382
12:,65,20,12, 2903748
13:,65,20,13, 2845762
14:,65,20,14, 2756472
15:,65,20,15, 2783410
16:,65,20,16, 2695373
17:,65,20,17, 2873896
18:,65,20,18, 2775588
19:,65,20,19, 2760800
20:,65,20,20, 2695130
1--------
--------src/test/resources/KONECT/001133_rovira.konet
1:,235,5,1, 537952906
2:,235,5,2, 540492879
3:,234,5,3, 525198394
4:,232,5,4, 571196117
5:,232,5,5, 541774600
1:,235,10,1, 307767251
2:,235,10,2, 297213674
3:,235,10,3, 307995934
4:,235,10,4, 308254890
5:,235,10,5, 320352549
6:,234,10,6, 327998893
7:,234,10,7, 329789006
8:,234,10,8, 340169005
9:,234,10,9, 349771886
10:,234,10,10, 347231520
1:,238,20,1, 184168850
2:,238,20,2, 181471096
3:,238,20,3, 206900787
4:,238,20,4, 331999388
5:,238,20,5, 897158832
6:,238,20,6, 2784204134
7:,238,20,7, 7797784246
8:,238,20,8, 18720869723
9:,238,20,9, 38123559836
10:,238,20,10, 66868159065
11:,238,20,11, 102792078388
12:,238,20,12, 140444990861
13:,238,20,13, 174578753736
14:,237,20,14, 198837060258
15:,237,20,15, 214768880318
16:,237,20,16, 223082740724
17:,236,20,17, 226069437583
18:,232,20,18, 247285620734
19:,232,20,19, 247044780727
20:,232,20,20, 246895174352
1--------
--------src/test/resources/KONECT/001174_euroroad.konet
1:,416,5,1, 131471768
2:,416,5,2, 128373604
3:,416,5,3, 128495730
4:,416,5,4, 135552263
5:,416,5,5, 133642163
1:,416,10,1, 91546101
2:,416,10,2, 92397437
3:,416,10,3, 93975041
4:,416,10,4, 93350874
5:,416,10,5, 101260281
6:,416,10,6, 108546244
7:,416,10,7, 115523167
8:,416,10,8, 118495954
9:,415,10,9, 119297984
10:,415,10,10, 117800060
1:,416,20,1, 53051648
2:,416,20,2, 53756021
3:,416,20,3, 56378210
4:,416,20,4, 62101459
5:,416,20,5, 76881730
6:,416,20,6, 107838892
7:,416,20,7, 155004334
8:,416,20,8, 183756997
9:,416,20,9, 211354519
10:,416,20,10, 229008937
11:,416,20,11, 233893045
12:,415,20,12, 233959774
13:,415,20,13, 231507939
14:,415,20,14, 235706995
15:,415,20,15, 235144455
16:,415,20,16, 233195881
17:,415,20,17, 232592862
18:,415,20,18, 233389936
19:,415,20,19, 235918330
20:,415,20,20, 233731520
1--------
--------src/test/resources/KONECT/001858_hamster.konet
1:,300,5,1, 2376618779
2:,298,5,2, 2313733607
3:,296,5,3, 2223818214
4:,291,5,4, 2244244319
5:,291,5,5, 2324826647
1:,305,10,1, 1160001198
2:,303,10,2, 1165650206
3:,302,10,3, 1241961841
4:,302,10,4, 1225786365
5:,299,10,5, 1222796971
6:,299,10,6, 1322208127
7:,299,10,7, 1372927782
8:,291,10,8, 1319356726
9:,288,10,9, 1372465132
10:,288,10,10, 1369651535
1:,305,20,1, 724296068
2:,303,20,2, 696647059
3:,303,20,3, 730935838
4:,303,20,4, 1083758991
5:,301,20,5, 2797776193
6:,301,20,6, 8989191860
7:,301,20,7, 28503415079
8:,301,20,8, 76699355010
9:,301,20,9, 175771363389
10:,301,20,10, 343742967389
11:,301,20,11, 585536305957
12:,301,20,12, 877373949716
13:,296,20,13, 1119541951321
14:,296,20,14, 1334563183666
15:,285,20,15, 1367651391395
16:,285,20,16, 1374499864185
17:,285,20,17, 1378544933558
18:,283,20,18, 1376415757393
19:,283,20,19, 1377678828770
20:,283,20,20, 1375064498874
