1000 times 
frb30-15-mis/frb30-15-1.mis,15,2858578,16,3254676,
frb30-15-mis/frb30-15-2.mis,17,2775341,16,5183353,
frb30-15-mis/frb30-15-3.mis,15,5692718,17,7887818,
frb30-15-mis/frb30-15-4.mis,15,2969561,15,3712079,
frb30-15-mis/frb30-15-5.mis,17,3403766,16,6170405,
frb35-17-mis/frb35-17-1.mis,20,6737704,19,6004325,
frb35-17-mis/frb35-17-2.mis,19,6809620,19,6972445,
frb35-17-mis/frb35-17-3.mis,20,6312285,19,8031847,
frb35-17-mis/frb35-17-4.mis,18,5809109,18,7031707,
frb35-17-mis/frb35-17-5.mis,19,6648486,19,8525360,
frb40-19-mis/frb40-19-1.mis,23,10973966,23,12521700,
frb40-19-mis/frb40-19-2.mis,23,13120054,22,11924156,
frb40-19-mis/frb40-19-3.mis,22,16364138,23,10536985,
frb40-19-mis/frb40-19-4.mis,22,14743625,22,10244269,
frb40-19-mis/frb40-19-5.mis,21,19702978,22,11681728,
frb45-21-mis/frb45-21-1.mis,26,23605215,25,13227196,
frb45-21-mis/frb45-21-2.mis,26,20817157,25,17273542,
frb45-21-mis/frb45-21-3.mis,26,17128171,25,13433328,
frb45-21-mis/frb45-21-4.mis,25,14367790,26,13193065,
frb45-21-mis/frb45-21-5.mis,24,15618247,25,14633914,
frb53-24-mis/frb53-24-1.mis,30,29503543,30,24631707,
frb53-24-mis/frb53-24-2.mis,29,29283253,30,24797470,
frb53-24-mis/frb53-24-3.mis,30,46112883,30,24503668,
frb53-24-mis/frb53-24-4.mis,30,24471326,30,22607894,
frb53-24-mis/frb53-24-5.mis,30,27509958,30,31446064,
frb56-25-mis/frb56-25-1.mis,32,28827555,31,32927234,
frb56-25-mis/frb56-25-2.mis,32,53346114,32,37724560,
frb56-25-mis/frb56-25-3.mis,33,28513595,32,37712723,
frb56-25-mis/frb56-25-4.mis,32,33325247,32,26630556,
frb56-25-mis/frb56-25-5.mis,33,26876182,32,38105448,
frb59-26-mis/frb59-26-1.mis,34,37073240,34,38143391,
frb59-26-mis/frb59-26-2.mis,35,33798533,34,53390241,
frb59-26-mis/frb59-26-3.mis,34,34915755,34,38094955,
frb59-26-mis/frb59-26-4.mis,34,32116190,35,42925463,
frb59-26-mis/frb59-26-5.mis,35,34538857,33,37842781,
