1--------
src/test/resources/BHOSLIB/frb30-15-mis/frb30-15-1.mis,0:,19,10,10,15325839074
src/test/resources/BHOSLIB/frb30-15-mis/frb30-15-2.mis,0:,16,10,10,11895349659
src/test/resources/BHOSLIB/frb30-15-mis/frb30-15-3.mis,0:,19,10,10,12368913079
src/test/resources/BHOSLIB/frb30-15-mis/frb30-15-4.mis,0:,17,10,10,12214118111
src/test/resources/BHOSLIB/frb30-15-mis/frb30-15-5.mis,0:,22,10,10,12425988745
src/test/resources/BHOSLIB/frb35-17-mis/frb35-17-1.mis,0:,21,10,10,27637413773
src/test/resources/BHOSLIB/frb35-17-mis/frb35-17-2.mis,0:,22,10,10,26834911954
src/test/resources/BHOSLIB/frb35-17-mis/frb35-17-3.mis,0:,25,10,10,28150128487
src/test/resources/BHOSLIB/frb35-17-mis/frb35-17-4.mis,0:,25,10,10,24457671177
src/test/resources/BHOSLIB/frb35-17-mis/frb35-17-5.mis,0:,23,10,10,25878208050
src/test/resources/BHOSLIB/frb40-19-mis/frb40-19-1.mis,0:,27,10,10,54216724725
src/test/resources/BHOSLIB/frb40-19-mis/frb40-19-2.mis,0:,27,10,10,53688800431
src/test/resources/BHOSLIB/frb40-19-mis/frb40-19-3.mis,0:,29,10,10,56146260878
src/test/resources/BHOSLIB/frb40-19-mis/frb40-19-4.mis,0:,26,10,10,56264188451
src/test/resources/BHOSLIB/frb40-19-mis/frb40-19-5.mis,0:,26,10,10,58455112058
src/test/resources/BHOSLIB/frb45-21-mis/frb45-21-1.mis,0:,30,10,10,103909755536
src/test/resources/BHOSLIB/frb45-21-mis/frb45-21-2.mis,0:,29,10,10,105165294826
src/test/resources/BHOSLIB/frb45-21-mis/frb45-21-3.mis,0:,31,10,10,100895234331
src/test/resources/BHOSLIB/frb45-21-mis/frb45-21-4.mis,0:,30,10,10,106500029914
src/test/resources/BHOSLIB/frb45-21-mis/frb45-21-5.mis,0:,33,10,10,104992855093
