C1000.9.clq-i=1
0:,3,10,10,1134556302185,Poly-RR,1139401855284,Total,253954251,Degree-RR,2097332,Minimal,2698386143,GRASP,
0:,3,10,10,1198036899429,Poly-RR,1203438040104,Total,288817243,Degree-RR,2208249,Minimal,2736077955,GRASP,
2,3,10,10,2342839895388
C125.9.clq-i=1
0:,2,10,10,452881843,Poly-RR,455723736,Total,28537,Degree-RR,28968,Minimal,26116,GRASP,
0:,2,10,10,451094674,Poly-RR,453603589,Total,19688,Degree-RR,15793,Minimal,21040,GRASP,
2,2,10,10,909327325
C2000.5.clq-i=1
