1--------000027_zebra.konet
4,20,13,4278070,4,20,13,558112,4,20,13,957950,
4,20,14,3776224,4,20,14,732011,4,20,14,828533,
4,20,15,3342209,4,20,15,925578,4,20,15,475381,
4,20,16,4141863,4,20,16,900240,4,20,16,424478,
4,20,17,3438638,4,20,17,870780,4,20,17,529882,
4,20,18,3713342,4,20,18,632557,4,20,18,418115,
4,20,19,3512983,4,20,19,546444,4,20,19,412675,
4,20,20,3733817,4,20,20,657298,4,20,20,420633,
4,10,8,1473612,4,20,9,543099,4,20,19,412675,
4,20,19,412675
1--------000062_dolphins.konet
27,5,1,61015507,20,5,1,7318530,18,5,1,1977627,
26,5,2,27908855,20,5,2,5085258,17,5,2,1868908,
25,5,3,26441439,18,5,3,6480681,17,5,3,2053771,
19,5,4,22215488,18,5,4,5745585,17,5,4,1870034,
19,5,5,17936768,18,5,5,4182436,17,5,5,2123243,
28,10,1,9543956,19,10,1,2011869,17,10,1,1120089,
28,10,2,11248495,17,10,2,2199116,17,10,2,1978533,
28,10,3,17901172,20,10,3,3231422,16,10,3,1208336,
27,10,4,30849432,20,10,4,4227198,16,10,4,1141921,
22,10,5,43878532,18,10,5,5462464,16,10,5,1282598,
22,10,6,42553664,18,10,6,4819551,16,10,6,1201711,
22,10,7,39380883,18,10,7,3570600,16,10,7,1196811,
18,10,8,27008071,18,10,8,3665902,16,10,8,1183659,
18,10,9,29989128,18,10,9,4320582,16,10,9,1179322,
18,10,10,26550571,18,10,10,4582213,16,10,10,1250193,
35,20,1,3476825,23,20,1,1535864,20,20,1,830946,
35,20,2,5924918,23,20,2,1962155,20,20,2,1076075,
35,20,3,27771762,23,20,3,6688636,20,20,3,1955190,
26,20,4,159987237,23,20,4,18260493,16,20,4,3857294,
26,20,5,799187931,23,20,5,53628628,16,20,5,3845474,
26,20,6,2495354127,23,20,6,127360708,16,20,6,3744908,
26,20,7,9539441917,23,20,7,252394385,16,20,7,3759288,
26,20,8,26939093985,23,20,8,415314431,16,20,8,3649325,
26,20,9,64195318969,23,20,9,583427418,16,20,9,3634953,
26,20,10,129200965303,23,20,10,704858424,16,20,10,3733526,
16,20,11,198951378636,23,20,11,876837613,16,20,11,3689890,
16,20,12,198292482558,20,20,12,777745997,16,20,12,3630956,
16,20,13,198017840414,20,20,13,779201355,16,20,13,3646452,
16,20,14,197600412235,20,20,14,781306537,16,20,14,3707127,
16,20,15,198007141647,20,20,15,819146848,16,20,15,3605145,
16,20,16,199475071146,20,20,16,831868706,16,20,16,3600668,
16,20,17,199384876242,20,20,17,782328446,16,20,17,3647836,
16,20,18,200039876899,20,20,18,784335087,16,20,18,3674668,
16,20,19,198666026247,20,20,19,785483336,16,20,19,3642855,
16,20,20,202459871890,20,20,20,890910821,16,20,20,3647262,
16,5,5,17936768,17,10,2,2199116,16,10,1,1120089,
16,10,1,1120089
1--------000062_dolphins.konet
27,5,1,15451438,20,5,1,2355317,18,5,1,1757799,
26,5,2,12409265,20,5,2,2395929,17,5,2,1738126,
25,5,3,10271608,18,5,3,2404148,17,5,3,1762354,
19,5,4,10085017,18,5,4,2524297,17,5,4,1811578,
19,5,5,11707840,18,5,5,2545771,17,5,5,2606450,
28,10,1,7988185,19,10,1,1566735,17,10,1,1013842,
28,10,2,6807133,17,10,2,1646190,17,10,2,1081047,
28,10,3,9183334,20,10,3,1967505,16,10,3,1127943,
27,10,4,20062174,20,10,4,2402522,16,10,4,1128157,
22,10,5,32105883,18,10,5,2971006,16,10,5,1123993,
22,10,6,41288132,18,10,6,2944626,16,10,6,1123069,
22,10,7,44828960,18,10,7,3088840,16,10,7,1244726,
18,10,8,27940804,18,10,8,2948777,16,10,8,1183254,
18,10,9,27776547,18,10,9,3865270,16,10,9,1159195,
18,10,10,25799521,18,10,10,2946690,16,10,10,1126120,
35,20,1,2963329,23,20,1,1118603,20,20,1,778760,
35,20,2,5118842,23,20,2,1765155,20,20,2,1214516,
35,20,3,28786602,23,20,3,6020568,20,20,3,1941654,
26,20,4,167684954,23,20,4,16917189,16,20,4,3779618,
26,20,5,703885376,23,20,5,51166824,16,20,5,3554637,
26,20,6,2720816971,23,20,6,127284057,16,20,6,3556672,
26,20,7,9047190047,23,20,7,251470748,16,20,7,3831475,
26,20,8,25783757303,23,20,8,415361462,16,20,8,3602363,
26,20,9,61039872529,23,20,9,577334303,16,20,9,3648705,
26,20,10,125291006515,23,20,10,703171489,16,20,10,3596437,
16,20,11,194564064917,23,20,11,777158645,16,20,11,3584257,
16,20,12,194080504331,20,20,12,782038924,16,20,12,3762436,
16,20,13,194142523431,20,20,13,782043288,16,20,13,3546572,
16,20,14,194412497143,20,20,14,779659920,16,20,14,3588444,
16,20,15,196141024813,20,20,15,785956641,16,20,15,3595348,
16,20,16,195225793295,20,20,16,782868812,16,20,16,3589794,
16,20,17,195159643827,20,20,17,782835161,16,20,17,4459079,
16,20,18,194961290618,20,20,18,781008059,16,20,18,3644394,
16,20,19,195431013474,20,20,19,781756453,16,20,19,3563497,
16,20,20,195926478584,20,20,20,783208628,16,20,20,3550039,
16,5,4,10085017,17,10,2,1646190,16,10,1,1013842,
16,10,1,1013842
1--------000112_David_Copperfield.konet
32,5,1,11032980,39,5,1,111868171,24,5,1,8376794,
30,5,2,11437163,37,5,2,54184031,24,5,2,8778680,
30,5,3,10898407,37,5,3,51912080,24,5,3,8413819,
30,5,4,11102140,33,5,4,60058154,24,5,4,8332018,
30,5,5,11036730,33,5,5,56895582,24,5,5,8372686,
34,10,1,6958238,39,10,1,32125498,25,10,1,5024724,
32,10,2,7213181,37,10,2,34580008,24,10,2,5225929,
32,10,3,7973296,37,10,3,32129563,23,10,3,5345032,
26,10,4,8064572,37,10,4,39937337,23,10,4,5310152,
26,10,5,8291750,37,10,5,56921587,23,10,5,5690128,
26,10,6,8353741,37,10,6,77726831,23,10,6,5191659,
26,10,7,7645420,32,10,7,64186950,23,10,7,5189432,
26,10,8,8919652,31,10,8,56479604,23,10,8,5152330,
26,10,9,7305878,31,10,9,56373138,23,10,9,5158547,
26,10,10,7784721,31,10,10,56656960,23,10,10,5249816,
36,20,1,3876292,42,20,1,16168481,25,20,1,2930842,
34,20,2,4674585,39,20,2,20898742,25,20,2,3150060,
30,20,3,6621092,39,20,3,56778031,24,20,3,3547632,
30,20,4,12874785,39,20,4,362602278,23,20,4,3463208,
30,20,5,28376832,39,20,5,2277188856,23,20,5,4561918,
27,20,6,34961648,39,20,6,11781505346,23,20,6,3599479,
27,20,7,53678024,39,20,7,48424938292,23,20,7,3464226,
27,20,8,64394280,32,20,8,101440019076,23,20,8,3458268,
27,20,9,76559054,32,20,9,187123509201,23,20,9,3464010,
25,20,10,74766897,32,20,10,360272253411,23,20,10,3471015,
25,20,11,76575788,32,20,11,660629175372,23,20,11,3459762,
25,20,12,74200605,32,20,12,1096052959460,23,20,12,3562445,
25,20,13,73924329,23,20,13,1045525590237,23,20,13,3518246,
25,20,14,92921664,23,20,14,1057447361899,23,20,14,3458357,
25,20,15,74805684,23,20,15,1060273820107,23,20,15,3460172,
25,20,16,76866311,23,20,16,1050737107883,23,20,16,4802740,
25,20,17,73662054,23,20,17,1046453567903,23,20,17,4309750,
25,20,18,74006572,23,20,18,1045315519737,23,20,18,3601637,
25,20,19,73755440,23,20,19,1052516373315,23,20,19,4161281,
25,20,20,74643585,23,20,20,1050629145958,23,20,20,3603724,
25,10,9,7305878,23,5,3,51912080,23,20,8,3458268,
23,20,8,3458268
1--------000198_Jazz_musicians.konet
24,5,1,76055111,20,5,1,99583266,26,5,1,197351757,
24,5,2,76162752,20,5,2,84225111,25,5,2,196840181,
24,5,3,76314504,19,5,3,81086338,21,5,3,165373939,
24,5,4,76830946,19,5,4,81401496,21,5,4,157983495,
24,5,5,75924938,19,5,5,81497288,21,5,5,175480515,
27,10,1,42144236,26,10,1,44820397,36,10,1,98367588,
22,10,2,40338384,25,10,2,45778767,23,10,2,126645917,
22,10,3,40427031,24,10,3,44622212,23,10,3,131417656,
22,10,4,40770317,23,10,4,44680056,23,10,4,130291581,
22,10,5,40726376,23,10,5,45485552,23,10,5,139010570,
22,10,6,40198688,23,10,6,46006387,23,10,6,138237953,
22,10,7,41512980,23,10,7,46638566,23,10,7,136576194,
22,10,8,41897956,23,10,8,44485311,19,10,8,130200279,
22,10,9,41938779,23,10,9,44535066,19,10,9,131763659,
22,10,10,40950529,23,10,10,44280631,19,10,10,140848946,
32,20,1,24797467,31,20,1,25017946,39,20,1,67374065,
32,20,2,27719645,29,20,2,26016723,39,20,2,70588507,
32,20,3,28094640,29,20,3,28196925,39,20,3,162735231,
26,20,4,27445130,29,20,4,34674673,30,20,4,846050171,
24,20,5,28788023,29,20,5,49307679,30,20,5,1361063389,
24,20,6,28537909,29,20,6,77995727,30,20,6,3630595027,
24,20,7,28091062,29,20,7,109688480,30,20,7,10612731115,
24,20,8,27605323,24,20,8,131334155,30,20,8,29608104136,
24,20,9,27376441,24,20,9,131019301,30,20,9,68699732952,
24,20,10,28019652,24,20,10,134087750,18,20,10,78769253315,
24,20,11,28025193,24,20,11,133384615,18,20,11,78527544953,
24,20,12,27534233,24,20,12,130760001,18,20,12,78999502221,
24,20,13,27328956,24,20,13,132196827,18,20,13,79710411944,
24,20,14,27658589,24,20,14,128919732,18,20,14,78629205119,
24,20,15,29517176,24,20,15,154280743,18,20,15,78690855932,
24,20,16,28042335,24,20,16,130806798,18,20,16,78813361415,
24,20,17,27205117,24,20,17,129821617,18,20,17,78594367240,
24,20,18,27691016,24,20,18,131266097,18,20,18,78046235456,
24,20,19,27653760,24,20,19,129007890,18,20,19,78806526664,
24,20,20,27581051,24,20,20,139974227,18,20,20,78674175298,
22,10,6,40198688,19,5,3,81086338,18,10,8,130200279,
18,10,6,40198688
1--------000112_David_Copperfield.konet
32,5,1,11014986,39,5,1,102941826,24,5,1,8540658,
30,5,2,10900351,37,5,2,58285649,24,5,2,8631253,
30,5,3,11092961,37,5,3,48208289,24,5,3,8998853,
30,5,4,11074918,33,5,4,58242929,24,5,4,8637957,
30,5,5,11095895,33,5,5,56185611,24,5,5,8785453,
34,10,1,6413575,39,10,1,32706333,25,10,1,5288183,
32,10,2,6706658,37,10,2,37228934,24,10,2,5302086,
32,10,3,7259024,37,10,3,31994203,23,10,3,5352418,
26,10,4,7178712,37,10,4,40441286,23,10,4,5388334,
26,10,5,7249652,37,10,5,55589457,23,10,5,5262797,
26,10,6,7328476,37,10,6,78776770,23,10,6,5231702,
26,10,7,7233655,32,10,7,64405358,23,10,7,5232760,
26,10,8,7169944,31,10,8,56229749,23,10,8,5244054,
26,10,9,7364435,31,10,9,57758646,23,10,9,5198256,
26,10,10,7409752,31,10,10,57589856,23,10,10,5312025,
36,20,1,3812386,42,20,1,16622171,25,20,1,2894472,
34,20,2,5014368,39,20,2,23320939,25,20,2,3056663,
30,20,3,6486625,39,20,3,56720329,24,20,3,3298576,
30,20,4,13051260,39,20,4,362090657,23,20,4,3550857,
30,20,5,28088058,39,20,5,2264282306,23,20,5,3475130,
27,20,6,34229015,39,20,6,11482096186,23,20,6,3417212,
27,20,7,50873566,39,20,7,47097656007,23,20,7,3871995,
27,20,8,64530571,32,20,8,99794506108,23,20,8,3516277,
27,20,9,72434295,32,20,9,187283955428,23,20,9,3457040,
25,20,10,73849106,32,20,10,360326729499,23,20,10,3419030,
25,20,11,74058401,32,20,11,656035963529,23,20,11,3465752,
25,20,12,73919422,32,20,12,1097556145202,23,20,12,3577983,
25,20,13,73176608,23,20,13,1057250483616,23,20,13,3579568,
25,20,14,73428605,23,20,14,1046674417638,23,20,14,3705180,
25,20,15,72778863,23,20,15,1041801745405,23,20,15,3514920,
25,20,16,72866041,23,20,16,1039466610946,23,20,16,3462614,
25,20,17,74249813,23,20,17,1048788319119,23,20,17,3418926,
25,20,18,72628928,23,20,18,1047138326238,23,20,18,3446687,
25,20,19,72623711,23,20,19,1051360829000,23,20,19,3482017,
25,20,20,73166907,23,20,20,1046917309307,23,20,20,3445884,
25,10,8,7169944,23,5,3,48208289,23,20,6,3417212,
23,20,6,3417212
1--------000212_pdzbase.konet
69,5,1,6067903,63,5,1,28224212,146,5,1,358876610,
69,5,2,7441175,58,5,2,29167312,125,5,2,373300392,
69,5,3,5815171,58,5,3,27931389,102,5,3,388845510,
69,5,4,5884630,58,5,4,27962055,91,5,4,372494544,
69,5,5,5937648,58,5,5,27928743,91,5,5,362906507,
67,10,1,3476877,67,10,1,15602438,150,10,1,191446185,
67,10,2,3503712,63,10,2,15718177,150,10,2,182200501,
67,10,3,3579601,58,10,3,17680925,148,10,3,198493316,
67,10,4,3606969,58,10,4,17002456,148,10,4,208410287,
67,10,5,3532633,58,10,5,18722538,131,10,5,235207268,
67,10,6,3645571,58,10,6,20196921,99,10,6,238940193,
67,10,7,3630761,58,10,7,20836197,84,10,7,245524578,
67,10,8,3561292,58,10,8,21466474,84,10,8,240953963,
67,10,9,3500731,58,10,9,21925511,83,10,9,240890765,
67,10,10,3539602,58,10,10,23849512,83,10,10,235704108,
69,20,1,2045461,69,20,1,8973053,150,20,1,98240685,
68,20,2,2051716,66,20,2,9580154,150,20,2,104485373,
68,20,3,2118345,66,20,3,14959458,150,20,3,165826741,
68,20,4,2291501,65,20,4,41753465,150,20,4,541840556,
68,20,5,2233534,58,20,5,144047599,150,20,5,2292127277,
68,20,6,2258667,58,20,6,431897068,150,20,6,8463035815,
68,20,7,2238442,60,20,7,1063095598,147,20,7,25721477127,
68,20,8,2466810,60,20,8,2174711390,147,20,8,65486197508,
68,20,9,2328050,60,20,9,3670676028,147,20,9,140487831928,
68,20,10,2304112,60,20,10,5348278265,141,20,10,248833019683,
68,20,11,2835916,66,20,11,6562919674,118,20,11,338519900352,
68,20,12,2266498,66,20,12,6569796097,105,20,12,301692972257,
68,20,13,2283562,66,20,13,6535462003,73,20,13,54858209443,
68,20,14,2304328,66,20,14,6571683532,73,20,14,55177645298,
68,20,15,2437774,66,20,15,6572760012,73,20,15,54710276460,
68,20,16,2239507,66,20,16,6554064771,73,20,16,54708273041,
68,20,17,2230560,66,20,17,6579064677,73,20,17,54656375169,
68,20,18,2291520,66,20,18,6555971989,73,20,18,54723878524,
68,20,19,2314340,66,20,19,6575343563,73,20,19,54495731123,
68,20,20,2275701,66,20,20,6589923327,73,20,20,54832796857,
67,10,1,3476877,58,10,4,17002456,73,10,10,235704108,
58,10,1,3476877
1--------000198_Jazz_musicians.konet
24,5,1,78132740,20,5,1,86382330,26,5,1,197789534,
24,5,2,76912584,20,5,2,85921851,25,5,2,179430374,
24,5,3,77883070,19,5,3,82016179,21,5,3,178544213,
24,5,4,133403816,19,5,4,82370075,21,5,4,158455527,
24,5,5,143369881,19,5,5,80861326,21,5,5,162876516,
27,10,1,63680177,26,10,1,43721652,36,10,1,96768428,
22,10,2,76402382,25,10,2,43180443,23,10,2,125805469,
22,10,3,71916313,24,10,3,43590572,23,10,3,132143810,
22,10,4,88865504,23,10,4,43961179,23,10,4,135824980,
22,10,5,80067099,23,10,5,44204710,23,10,5,130294623,
22,10,6,66288762,23,10,6,43766230,23,10,6,132405441,
22,10,7,39814689,23,10,7,46627735,23,10,7,141587943,
22,10,8,39433306,23,10,8,43730261,19,10,8,128462973,
22,10,9,43196624,23,10,9,45855893,19,10,9,128292061,
22,10,10,41942801,23,10,10,43764734,19,10,10,138805084,
32,20,1,24864923,31,20,1,24988715,39,20,1,65227771,
32,20,2,25797516,29,20,2,25548292,39,20,2,70838551,
32,20,3,27614499,29,20,3,27588047,39,20,3,146530463,
26,20,4,27444411,29,20,4,33634765,30,20,4,815637435,
24,20,5,27601277,29,20,5,48481446,30,20,5,1378799307,
24,20,6,27422651,29,20,6,74838668,30,20,6,3505087064,
24,20,7,27435911,29,20,7,109782710,30,20,7,10516041942,
24,20,8,27658808,24,20,8,127200005,30,20,8,28227976945,
24,20,9,28550694,24,20,9,128812524,30,20,9,67036626031,
24,20,10,27899212,24,20,10,127476241,18,20,10,77189019083,
24,20,11,27781970,24,20,11,129087561,18,20,11,77526748995,
24,20,12,29247970,24,20,12,126952231,18,20,12,77133367522,
24,20,13,27512400,24,20,13,129223958,18,20,13,76742250210,
24,20,14,27479411,24,20,14,127667970,18,20,14,76798848313,
24,20,15,27638419,24,20,15,129226123,18,20,15,77030757078,
24,20,16,27647463,24,20,16,127130680,18,20,16,77037085895,
24,20,17,27539979,24,20,17,129331400,18,20,17,77357337165,
24,20,18,27730185,24,20,18,127905696,18,20,18,77619101476,
24,20,19,27919294,24,20,19,128427679,18,20,19,77147344181,
24,20,20,27970888,24,20,20,129561566,18,20,20,78250642509,
22,10,8,39433306,19,5,5,80861326,18,10,9,128292061,
18,10,8,39433306
1--------000212_pdzbase.konet
69,5,1,6410296,63,5,1,47109436,146,5,1,388705764,
69,5,2,6194906,58,5,2,31407484,125,5,2,378157968,
69,5,3,6110369,58,5,3,31371617,102,5,3,373577033,
69,5,4,6249312,58,5,4,29580480,91,5,4,366790737,
69,5,5,6133817,58,5,5,29602690,91,5,5,398641645,
67,10,1,3824019,67,10,1,19672669,150,10,1,187397086,
67,10,2,3783884,63,10,2,17068300,150,10,2,186689900,
67,10,3,3811473,58,10,3,16982384,148,10,3,193782280,
67,10,4,3937955,58,10,4,18147840,148,10,4,221069589,
67,10,5,4911190,58,10,5,20305950,131,10,5,241698817,
67,10,6,4739030,58,10,6,20930854,99,10,6,240898339,
67,10,7,3890846,58,10,7,21874524,84,10,7,249560262,
67,10,8,3818882,58,10,8,24966810,84,10,8,236896148,
67,10,9,3695714,58,10,9,23350305,83,10,9,236939724,
67,10,10,3964470,58,10,10,22413604,83,10,10,236943538,
69,20,1,2077128,69,20,1,9146148,150,20,1,101932748,
68,20,2,2195959,66,20,2,9907591,150,20,2,130465836,
68,20,3,2247508,66,20,3,15886903,150,20,3,164658805,
68,20,4,2305965,65,20,4,47723870,150,20,4,542271981,
68,20,5,2332207,58,20,5,152772488,150,20,5,2268966347,
68,20,6,2369023,58,20,6,442153381,150,20,6,8350951438,
68,20,7,2358030,60,20,7,1103628160,147,20,7,25432638641,
68,20,8,2357356,60,20,8,2725601648,147,20,8,65043638374,
68,20,9,2370590,60,20,9,4022738257,147,20,9,140414995193,
68,20,10,2626550,60,20,10,6055844572,141,20,10,247544751676,
68,20,11,2393750,66,20,11,7966871649,118,20,11,335089849945,
68,20,12,2377896,66,20,12,7737502504,105,20,12,332296267021,
68,20,13,2382506,66,20,13,7268373035,73,20,13,55749566283,
68,20,14,2359397,66,20,14,6832762066,73,20,14,61913084048,
68,20,15,2449192,66,20,15,7011292485,73,20,15,62546756727,
68,20,16,2363599,66,20,16,8978838839,73,20,16,58651902538,
68,20,17,2371403,66,20,17,8659688755,73,20,17,59082088383,
68,20,18,2372239,66,20,18,6921246357,73,20,18,58864325010,
68,20,19,2433708,66,20,19,6878906654,73,20,19,63103314047,
68,20,20,2398372,66,20,20,6799405060,73,20,20,57598954083,
67,10,9,3695714,58,10,3,16982384,73,10,8,236896148,
58,10,9,3695714
1--------001133_rovira.konet
364,5,1,4552001411,505,5,1,83988723674,272,5,1,3346868155,
353,5,2,4612697751,478,5,2,82230904673,266,5,2,3331789305,
352,5,3,4803358863,406,5,3,82550089945,263,5,3,3479435845,
350,5,4,6544036235,370,5,4,78057063701,263,5,4,3357915829,
350,5,5,5228183896,370,5,5,82895265879,263,5,5,3377890193,
372,10,1,2307224168,509,10,1,41673842914,272,10,1,1914457605,
354,10,2,2863168227,505,10,2,41274539406,272,10,2,1688811307,
346,10,3,3635933988,496,10,3,42323139698,272,10,3,1804943710,
344,10,4,2874115389,488,10,4,40620538902,271,10,4,1817737143,
344,10,5,2390972771,473,10,5,41579515265,269,10,5,1729306269,
343,10,6,2458486723,461,10,6,42195546023,268,10,6,1784421221,
341,10,7,2453890772,386,10,7,41075792949,268,10,7,1836356403,
341,10,8,2460031632,371,10,8,43289454946,268,10,8,1675598471,
341,10,9,2549247602,358,10,9,42869358395,268,10,9,1821278119,
341,10,10,2718662073,358,10,10,43563265635,268,10,10,1831493140,
365,20,1,1455047470,516,20,1,21530652509,271,20,1,886824816,
370,20,2,1279555173,514,20,2,21983452344,270,20,2,946651915,
364,20,3,2311737390,514,20,3,21775265762,270,20,3,937141325,
379,20,4,2395155828,508,20,4,23549914114,269,20,4,899811092,
371,20,5,2204253295,504,20,5,29603726358,268,20,5,982249044,
375,20,6,4074315475,501,20,6,51718190572,268,20,6,1070621337,
370,20,7,8504980395,490,20,7,113579549184,267,20,7,1150171943,
369,20,8,12766335803,482,20,8,281591599418,266,20,8,1251353439,
369,20,9,21405462886,482,20,9,591899600568,264,20,9,1334125852,
365,20,10,30478438340,471,20,10,1028513758604,264,20,10,1359996114,
363,20,11,43866564567,455,20,11,1513637500922,264,20,11,1405820221,
360,20,12,33234625857,435,20,12,1909313369195,264,20,12,1382612707,
357,20,13,35261931000,435,20,13,2529596539474,264,20,13,1408121670,
354,20,14,32138303543,413,20,14,2780650069043,264,20,14,1426612909,
354,20,15,32680435757,368,20,15,2566484901941,264,20,15,1404405035,
354,20,16,35366464965,366,20,16,1765815997421,264,20,16,1421995288,
354,20,17,33524520096,353,20,17,1726206235998,264,20,17,1379025688,
354,20,18,33017228737,351,20,18,1718946738134,264,20,18,1403133937,
354,20,19,32783320229,346,20,19,1547112425450,264,20,19,1428943674,
354,20,20,32794102183,346,20,20,1580789532083,264,20,20,1393385861,
341,10,5,2390972771,346,10,9,42869358395,263,5,2,3331789305,
263,10,5,2390972771
1--------001133_rovira.konet
364,5,1,4988489321,505,5,1,92581067449,272,5,1,3989347596,
353,5,2,4835357053,478,5,2,91890391539,266,5,2,6129223090,
352,5,3,4889725352,406,5,3,86778467573,263,5,3,3766301610,
350,5,4,5070521147,370,5,4,84092061856,263,5,4,4055873689,
350,5,5,4794406270,370,5,5,90398172980,263,5,5,6324223649,
372,10,1,2552087226,509,10,1,43488669345,272,10,1,1941492149,
354,10,2,2536511121,505,10,2,44552281627,272,10,2,1985811282,
346,10,3,2583615276,496,10,3,46367014004,272,10,3,2051599174,
344,10,4,2658888028,488,10,4,43090534797,271,10,4,1868911093,
344,10,5,2664550347,473,10,5,44486927023,269,10,5,1994023260,
343,10,6,2775543614,461,10,6,47490915489,268,10,6,2090394416,
341,10,7,2720435200,386,10,7,44661404110,268,10,7,1897907818,
341,10,8,2724755664,371,10,8,46410462490,268,10,8,1976411429,
341,10,9,2717100801,358,10,9,46233722351,268,10,9,2054555826,
341,10,10,2529986780,358,10,10,47476522715,268,10,10,1908847520,
365,20,1,1259282402,516,20,1,24316655402,271,20,1,1075326993,
370,20,2,1377092479,514,20,2,22197234210,270,20,2,986802048,
364,20,3,1282718301,514,20,3,22885400835,270,20,3,1058339455,
379,20,4,1625279150,508,20,4,25858403460,269,20,4,1053012604,
371,20,5,2036593236,504,20,5,30725531182,268,20,5,1027830725,
375,20,6,3711871630,501,20,6,56631850109,268,20,6,1200144665,
370,20,7,6924427239,490,20,7,114029588828,267,20,7,1238398897,
369,20,8,12001935884,482,20,8,253228137744,266,20,8,1373110964,
369,20,9,19746231435,482,20,9,545423664516,264,20,9,1440498530,
365,20,10,38116995419,471,20,10,953569531737,264,20,10,1527184144,
363,20,11,45683241309,455,20,11,1470163785237,264,20,11,1467511649,
360,20,12,39747247314,435,20,12,1888155197724,264,20,12,1519803680,
357,20,13,33100341280,435,20,13,2521837193148,264,20,13,1612141707,
354,20,14,40245000477,413,20,14,2741759778418,264,20,14,1514611229,
354,20,15,39837167698,368,20,15,2552942727999,264,20,15,1561186725,
354,20,16,40476015481,366,20,16,1750621518708,264,20,16,1492811850,
354,20,17,44067594309,353,20,17,1707984541189,264,20,17,1528790289,
354,20,18,39919179323,351,20,18,1720536036506,264,20,18,1552752662,
354,20,19,44505264623,346,20,19,1602257211137,264,20,19,1533241320,
354,20,20,38470549241,346,20,20,1676701042738,264,20,20,1553364352,
