1--------
--------src/test/resources/KONECT/000027_zebra.konet
1:,5,5,1, 23325842
2:,5,5,2, 7487320
3:,5,5,3, 6142927
4:,5,5,4, 5103379
5:,5,5,5, 5014377
1--------
--------src/test/resources/KONECT/000027_zebra.konet
1:,9,10,1, 14576433
2:,9,10,2, 7951624
3:,5,10,3, 5774870
4:,5,10,4, 5083563
5:,5,10,5, 2923312
6:,5,10,6, 3703296
7:,5,10,7, 3762945
8:,5,10,8, 3188237
9:,5,10,9, 3465141
10:,5,10,10, 4307955
1:,21,20,1, 1781880
2:,21,20,2, 4322755
3:,4,20,3, 11265418
4:,4,20,4, 9554563
5:,4,20,5, 9573468
6:,4,20,6, 11328539
7:,4,20,7, 10963725
8:,4,20,8, 9267456
9:,4,20,9, 9702692
10:,4,20,10, 7835324
11:,4,20,11, 9163381
12:,4,20,12, 9224561
13:,4,20,13, 7055658
14:,4,20,14, 9100503
15:,4,20,15, 8587578
16:,4,20,16, 8944548
17:,4,20,17, 8980056
18:,4,20,18, 7502317
19:,4,20,19, 6474883
20:,4,20,20, 12190378
1--------
--------src/test/resources/KONECT/000027_zebra.konet
1:,8,5,1, 19977380
2:,5,5,2, 7046302
3:,5,5,3, 6553005
4:,5,5,4, 7170267
5:,5,5,5, 5295713
1:,8,10,1, 3863831
2:,5,10,2, 2970377
3:,5,10,3, 2873415
4:,5,10,4, 3032826
5:,5,10,5, 3328564
6:,5,10,6, 2985038
7:,5,10,7, 3401864
8:,5,10,8, 2162147
9:,5,10,9, 2824058
10:,5,10,10, 2789512
1:,21,20,1, 2040166
2:,21,20,2, 4981072
3:,5,20,3, 10925950
4:,5,20,4, 11779050
5:,5,20,5, 12984773
6:,5,20,6, 8010827
7:,5,20,7, 8662780
8:,5,20,8, 9226278
9:,5,20,9, 7912020
10:,5,20,10, 8937748
11:,5,20,11, 8515110
12:,5,20,12, 7783843
13:,5,20,13, 7500554
14:,5,20,14, 7440989
15:,5,20,15, 7098520
16:,5,20,16, 8032615
17:,5,20,17, 7199253
18:,5,20,18, 7914011
19:,5,20,19, 7641178
20:,5,20,20, 7246071
1--------
--------src/test/resources/KONECT/000034_zachary.konet
1:,7,5,1, 3721922
2:,7,5,2, 3216921
3:,7,5,3, 2682897
4:,7,5,4, 3038617
5:,7,5,5, 2314507
1:,7,10,1, 1739251
2:,7,10,2, 1292239
3:,7,10,3, 2004081
4:,7,10,4, 1838652
5:,7,10,5, 1751141
6:,7,10,6, 1550972
7:,7,10,7, 1969291
8:,7,10,8, 2033675
9:,7,10,9, 1580590
10:,7,10,10, 2021883
