keller6.clq-i=1
0:,2,100,10,0,DDS,0,Poly-RR,23264786255,LS,99211178625,Total,35409474581,Guarantee,3784858267,Degree-RR,13358018,Minimal,
0:,2,100,10,0,DDS,0,Poly-RR,14971728428,LS,80510775846,Total,24376463785,Guarantee,7173973013,Degree-RR,5712588,Minimal,
2,2,100,10,179721954471
