10 times 
C1000.9.clq,3,1165475464,
10 times 
C1000.9.clq,3,1535372647,
C125.9.clq,2,4822018,
C2000.5.clq,10,9411048729,
C2000.9.clq,3,7474646314,
C250.9.clq,3,36499001,
C4000.5.clq,11,47595093319,
C500.9.clq,3,174068528,
DSJC1000.5.clq,9,1565518249,
DSJC500.5.clq,7,284174262,
MANN_a27.clq,2,56978903,
MANN_a81.clq,2,9230885790,
brock200_2.clq,7,34126758,
brock200_4.clq,4,45641331,
brock400_2.clq,4,175157792,
brock400_4.clq,4,125419742,
brock800_2.clq,5,660748926,
brock800_4.clq,5,787854552,
gen200_p0.9_44.clq,3,20223502,
gen200_p0.9_55.clq,2,23678291,
gen400_p0.9_55.clq,3,100429117,
gen400_p0.9_65.clq,2,128808342,
gen400_p0.9_75.clq,2,95569295,
hamming10-4.clq,2,540674682,
hamming8-4.clq,4,36257335,
keller4.clq,3,10636229,
keller5.clq,4,599470786,
keller6.clq,4,15606589511,
p_hat1500-1.clq,21,4715398508,
p_hat1500-2.clq,10,4268222558,
p_hat1500-3.clq,5,2900037052,
p_hat300-1.clq,14,70993015,
p_hat300-2.clq,7,87358980,
p_hat300-3.clq,4,58622479,
p_hat700-1.clq,18,753269836,
p_hat700-2.clq,8,591582094,
p_hat700-3.clq,4,430121132,
1000 times 
