1--------
src/test/resources/KONECT/000027_zebra.konet,0:,4,10,10,11237398
src/test/resources/KONECT/000034_zachary.konet,0:,4,10,10,3848735
src/test/resources/KONECT/000062_dolphins.konet,0:,16,10,10,13473479
src/test/resources/KONECT/000112_David_Copperfield.konet,0:,18,10,10,26135558
src/test/resources/KONECT/000198_Jazz_musicians.konet,0:,14,10,10,63020799
src/test/resources/KONECT/000212_pdzbase.konet,0:,52,10,10,50065411
src/test/resources/KONECT/001133_rovira.konet,0:,215,10,10,2230299464
src/test/resources/KONECT/001174_euroroad.konet,0:,407,10,10,2410789068
src/test/resources/KONECT/001858_hamster.konet,0:,244,10,10,6330526455
1--------
1--------
1--------
src/test/resources/KONECT/000062_dolphins.konet,0:,16,10,10,422255749739
1--------
1--------
1--------
src/test/resources/KONECT/000062_dolphins.konet,0:,16,10,10,175452460998
1--------
src/test/resources/KONECT/000112_David_Copperfield.konet,0:,18,10,10,47484544
src/test/resources/KONECT/000198_Jazz_musicians.konet,0:,14,10,10,64512292
src/test/resources/KONECT/000212_pdzbase.konet,0:,52,10,10,52169448
src/test/resources/KONECT/001133_rovira.konet,0:,215,10,10,2214658839
src/test/resources/KONECT/001174_euroroad.konet,0:,407,10,10,2353076356
src/test/resources/KONECT/001858_hamster.konet,0:,244,10,10,6209726325
1--------
src/test/resources/KONECT/000112_David_Copperfield.konet,0:,18,10,10,47010245
src/test/resources/KONECT/000198_Jazz_musicians.konet,0:,14,10,10,65544893
src/test/resources/KONECT/000212_pdzbase.konet,0:,52,10,10,51340205
src/test/resources/KONECT/001133_rovira.konet,0:,215,10,10,2200983916
src/test/resources/KONECT/001174_euroroad.konet,0:,407,10,10,2366921798
src/test/resources/KONECT/001858_hamster.konet,0:,244,10,10,6341892777
