1--------
src/test/resources/KONECT/000027_zebra.konet,0:,4,10,10,39305318
src/test/resources/KONECT/000034_zachary.konet,0:,4,10,10,22537410
src/test/resources/KONECT/000062_dolphins.konet,0:,18,10,10,13408459461
src/test/resources/KONECT/000112_David_Copperfield.konet,0:,21,10,10,4515246973
src/test/resources/KONECT/000198_Jazz_musicians.konet,0:,17,10,10,4653046943
src/test/resources/KONECT/000212_pdzbase.konet,0:,53,10,10,199558047
src/test/resources/KONECT/001133_rovira.konet,0:,235,10,10,42704204419
src/test/resources/KONECT/001174_euroroad.konet,0:,438,10,10,96621744399
src/test/resources/KONECT/001858_hamster.konet,0:,260,10,10,163905962381
1--------
1--------
src/test/resources/KONECT/000027_zebra.konet,0:,4,10,10,12113251
src/test/resources/KONECT/000034_zachary.konet,0:,4,10,10,3972234
src/test/resources/KONECT/000062_dolphins.konet,0:,16,10,10,14928086
src/test/resources/KONECT/000112_David_Copperfield.konet,0:,18,10,10,28153498
src/test/resources/KONECT/000198_Jazz_musicians.konet,0:,14,10,10,66666392
src/test/resources/KONECT/000212_pdzbase.konet,0:,52,10,10,59717231
src/test/resources/KONECT/001133_rovira.konet,0:,215,10,10,2379642651
src/test/resources/KONECT/001174_euroroad.konet,0:,407,10,10,2587671389
src/test/resources/KONECT/001858_hamster.konet,0:,244,10,10,6638036673
