001858_hamster.konet-i=1
5:,250,5,5, 7704874523
10:,250,10,10, 10792223285
15:,249,15,15, 886254046349
001858_hamster.konet-i=1
5:,259,5,5, 8453476443
10:,257,10,10, 5194020931
001858_hamster.konet-i=1
001858_hamster.konet-i=1
5:,252,5,5, 8741962898
10:,254,10,10, 5871190284
15:,254,15,15, 96802397813
000027_zebra.konet-i=1
5:,4,5,5, 10352008
10:,4,10,10, 5078683
15:,4,15,15, 7354356
000034_zachary.konet-i=1
5:,4,5,5, 3474330
10:,4,10,10, 14733410
15:,4,15,15, 23705688
000062_dolphins.konet-i=1
5:,14,5,5, 32518832
10:,14,10,10, 528846975
000062_dolphins.konet-i=1
5:,15,5,5, 38009648
10:,14,10,10, 660597312
000062_dolphins.konet-i=1
5:,15,5,5, 35131430
10:,14,10,10, 628185314
000112_David_Copperfield.konet-i=1
5:,20,5,5, 19917010
10:,19,10,10, 1458591026
000198_Jazz_musicians.konet-i=1
5:,17,5,5, 38493881
10:,15,10,10, 25521725565
000212_pdzbase.konet-i=1
5:,52,5,5, 23992352
10:,53,10,10, 488068030
001133_rovira.konet-i=1
5:,226,5,5, 1559384256
10:,225,10,10, 7189677459
001174_euroroad.konet-i=1
5:,422,5,5, 2443528909
10:,419,10,10, 19948618409
000112_David_Copperfield.konet-i=1
5:,20,5,5, 60940249
10:,19,10,10, 1645840967
