1000 times 
C1000.9.clq,2,141079462,
C125.9.clq,2,878281,
C2000.5.clq,8,346680438,
C2000.9.clq,3,639199566,
C250.9.clq,2,7484858,
C4000.5.clq,10,1567404023,
C500.9.clq,2,30050678,
DSJC1000.5.clq,7,75754557,
DSJC500.5.clq,6,16303257,
MANN_a27.clq,2,16619950,
MANN_a81.clq,2,1577586807,
brock200_2.clq,6,1938913,
brock200_4.clq,4,2826837,
brock400_2.clq,3,15384176,
brock400_4.clq,3,15319696,
brock800_2.clq,5,61458302,
brock800_4.clq,5,47247032,
gen200_p0.9_44.clq,2,2985315,
gen200_p0.9_55.clq,2,2563698,
gen400_p0.9_55.clq,2,23940975,
gen400_p0.9_65.clq,2,17080927,
gen400_p0.9_75.clq,2,23895641,
hamming10-4.clq,8,131455476,
hamming8-4.clq,8,6638874,
keller4.clq,4,1490946,
keller5.clq,4,57114071,
keller6.clq,4,1224746388,
p_hat1500-1.clq,26,95012013,
p_hat1500-2.clq,15,165998028,
p_hat1500-3.clq,5,276818601,
p_hat300-1.clq,15,1987041,
p_hat300-2.clq,7,3934046,
p_hat300-3.clq,3,7101842,
p_hat700-1.clq,22,17357220,
p_hat700-2.clq,12,33744217,
p_hat700-3.clq,4,50066615,
