1--------
--------src/test/resources/KONECT/000027_zebra.konet
1:,4,5,1, 19850618
2:,4,5,2, 6963340
3:,4,5,3, 4962946
4:,4,5,4, 4510250
5:,4,5,5, 4491845
1:,9,10,1, 3465134
2:,4,10,2, 3435200
3:,4,10,3, 3267193
4:,4,10,4, 2660180
5:,4,10,5, 2294341
6:,4,10,6, 2634229
7:,4,10,7, 2536357
8:,4,10,8, 2422035
9:,4,10,9, 2335869
10:,4,10,10, 2214317
1:,20,20,1, 1426896
2:,20,20,2, 3810181
3:,4,20,3, 8420847
4:,4,20,4, 7301119
5:,4,20,5, 7043446
6:,4,20,6, 6648920
7:,4,20,7, 6207495
8:,4,20,8, 6988396
9:,4,20,9, 5923482
10:,4,20,10, 5503505
11:,4,20,11, 6054284
12:,4,20,12, 5915510
13:,4,20,13, 5480587
14:,4,20,14, 5411147
15:,4,20,15, 5281855
16:,4,20,16, 5463204
17:,4,20,17, 5219596
18:,4,20,18, 5163530
19:,4,20,19, 5547650
20:,4,20,20, 5191136
1--------
--------src/test/resources/KONECT/000034_zachary.konet
1:,4,5,1, 1608943
2:,4,5,2, 1495129
3:,4,5,3, 1372703
4:,4,5,4, 1446483
5:,4,5,5, 1170621
1:,4,10,1, 1124727
2:,4,10,2, 1009347
3:,4,10,3, 1078155
4:,4,10,4, 1054421
5:,4,10,5, 992858
6:,4,10,6, 1145742
7:,4,10,7, 1139566
8:,4,10,8, 1072951
9:,4,10,9, 1015900
10:,4,10,10, 1027129
1:,4,20,1, 1097847
2:,4,20,2, 1337254
3:,4,20,3, 1132276
4:,4,20,4, 992919
5:,4,20,5, 1093583
6:,4,20,6, 1028891
7:,4,20,7, 957673
8:,4,20,8, 1298720
9:,4,20,9, 1119050
10:,4,20,10, 1184961
11:,4,20,11, 1302780
12:,4,20,12, 1143725
13:,4,20,13, 1013535
14:,4,20,14, 1353847
15:,4,20,15, 970370
16:,4,20,16, 1061709
17:,4,20,17, 1012414
18:,4,20,18, 1107131
19:,4,20,19, 1078315
20:,4,20,20, 963108
1--------
--------src/test/resources/KONECT/000062_dolphins.konet
1:,18,5,1, 5409705
2:,18,5,2, 5648057
3:,15,5,3, 5076341
4:,15,5,4, 4557310
5:,15,5,5, 4270519
1:,22,10,1, 2783201
2:,22,10,2, 3774929
3:,16,10,3, 8570261
4:,16,10,4, 8353945
5:,16,10,5, 8669961
6:,16,10,6, 9489497
7:,16,10,7, 9490321
8:,16,10,8, 8550639
9:,16,10,9, 8729070
10:,16,10,10, 8914890
1:,25,20,1, 1789602
2:,25,20,2, 5686055
3:,25,20,3, 49593322
4:,25,20,4, 381468134
5:,15,20,5, 534858555
6:,15,20,6, 601256428
7:,15,20,7, 365441829
8:,15,20,8, 361221544
9:,15,20,9, 294589106
10:,15,20,10, 247457341
11:,15,20,11, 243457510
12:,15,20,12, 237733696
13:,15,20,13, 239816985
14:,15,20,14, 235543098
15:,15,20,15, 238217530
16:,15,20,16, 236966563
17:,15,20,17, 235899929
18:,15,20,18, 238103433
19:,15,20,19, 238710376
20:,15,20,20, 240810510
1--------
