------------------C125
------------------1
1:,3,2,1, 129650691
2:,3,2,2, 127531668
1:,2,3,1, 68127076
2:,2,3,2, 70527856
3:,2,3,3, 68924141
1:,2,4,1, 67993658
2:,2,4,2, 71669552
3:,2,4,3, 69292423
4:,2,4,4, 69063176
1:,2,5,1, 70933191
2:,2,5,2, 71062583
3:,2,5,3, 78114586
4:,2,5,4, 70807182
5:,2,5,5, 70468752
1:,2,10,1, 79803420
2:,2,10,2, 81658194
3:,2,10,3, 79689807
4:,2,10,4, 79116873
5:,2,10,5, 78777508
6:,2,10,6, 79295980
7:,2,10,7, 78484156
8:,2,10,8, 79174259
9:,2,10,9, 81867463
10:,2,10,10, 83934697
------------------9
1:,3,1,1, 144335934
1:,3,2,1, 132005844
2:,3,2,2, 129320642
1:,2,3,1, 65748389
2:,2,3,2, 67902780
3:,2,3,3, 70540382
1:,2,4,1, 68011257
2:,2,4,2, 68308636
3:,2,4,3, 66992733
4:,2,4,4, 68299587
1:,2,5,1, 70711578
2:,2,5,2, 71204946
3:,2,5,3, 69861720
4:,2,5,4, 72287251
5:,2,5,5, 71092563
1:,2,10,1, 80911991
2:,2,10,2, 80508631
3:,2,10,3, 80758155
4:,2,10,4, 81459156
5:,2,10,5, 82997174
6:,2,10,6, 83390807
7:,2,10,7, 80778091
8:,2,10,8, 93085964
9:,2,10,9, 81611118
10:,2,10,10, 82584908
------------------10
1:,3,1,1, 136988500
1:,3,2,1, 124905851
2:,3,2,2, 130041923
1:,2,3,1, 69517080
2:,2,3,2, 65614097
3:,2,3,3, 66085222
1:,2,4,1, 67463887
2:,2,4,2, 68028479
3:,2,4,3, 68070217
4:,2,4,4, 67949510
1:,2,5,1, 72693300
2:,2,5,2, 69855588
3:,2,5,3, 70247321
4:,2,5,4, 73030114
5:,2,5,5, 70135850
1:,2,10,1, 79325759
2:,2,10,2, 79446883
3:,2,10,3, 78567993
4:,2,10,4, 79363969
5:,2,10,5, 79464640
6:,2,10,6, 78825937
7:,2,10,7, 79442734
8:,2,10,8, 79377635
9:,2,10,9, 79667865
10:,2,10,10, 80690541
------------------C500
------------------2
1:,3,1,1, 642482928
1:,3,2,1, 567837366
2:,3,2,2, 572541855
1:,3,3,1, 648555657
2:,3,3,2, 559953870
3:,3,3,3, 561464675
1:,3,4,1, 657440518
2:,3,4,2, 735456838
3:,3,4,3, 663522763
4:,3,4,4, 649910890
1:,3,5,1, 623780794
2:,3,5,2, 695415232
3:,3,5,3, 617750486
4:,3,5,4, 621202747
5:,3,5,5, 684896545
1:,2,10,1, 357253553
2:,2,10,2, 353487138
3:,2,10,3, 351623470
4:,2,10,4, 353556072
5:,2,10,5, 359920984
6:,2,10,6, 371272029
7:,2,10,7, 456264174
8:,2,10,8, 454292262
9:,2,10,9, 386953394
10:,2,10,10, 355343502
------------------3
1:,3,1,1, 589182811
1:,3,2,1, 570676848
2:,3,2,2, 569677999
1:,3,3,1, 560349383
2:,3,3,2, 648635810
3:,3,3,3, 551752314
1:,3,4,1, 658176960
2:,3,4,2, 647437925
3:,3,4,3, 655127561
4:,3,4,4, 706286180
1:,3,5,1, 809490513
2:,3,5,2, 621380750
3:,3,5,3, 644276522
4:,3,5,4, 619030313
5:,3,5,5, 628250145
1:,2,10,1, 359139972
2:,2,10,2, 356191077
3:,2,10,3, 357239218
4:,2,10,4, 362546819
5:,2,10,5, 354838454
6:,2,10,6, 361619189
7:,2,10,7, 350674056
8:,2,10,8, 350194596
9:,2,10,9, 355010579
10:,2,10,10, 354422263
------------------4
1:,3,1,1, 596367014
1:,3,2,1, 573567885
2:,3,2,2, 620931629
1:,3,3,1, 558549093
2:,3,3,2, 553011442
3:,3,3,3, 572214096
1:,3,4,1, 650863023
2:,3,4,2, 651375354
3:,3,4,3, 670522925
4:,3,4,4, 655795733
1:,3,5,1, 621119561
2:,3,5,2, 630522616
3:,3,5,3, 619415869
4:,3,5,4, 615359290
5:,3,5,5, 694093995
1:,2,10,1, 358356482
2:,2,10,2, 356348661
3:,2,10,3, 355918368
4:,2,10,4, 360386441
5:,2,10,5, 356452427
6:,2,10,6, 357764699
7:,2,10,7, 358653148
8:,2,10,8, 369537679
9:,2,10,9, 358409673
10:,2,10,10, 356082693
------------------5
1:,3,1,1, 588332403
1:,3,2,1, 575309820
2:,3,2,2, 565640808
1:,3,3,1, 558234423
2:,3,3,2, 569150299
3:,3,3,3, 560363009
1:,3,4,1, 653957715
2:,3,4,2, 651891422
3:,3,4,3, 653866601
4:,3,4,4, 695004298
1:,3,5,1, 618017548
2:,3,5,2, 622534852
3:,3,5,3, 616938723
4:,3,5,4, 642566801
5:,3,5,5, 618230728
1:,2,10,1, 350341239
2:,2,10,2, 351021112
3:,2,10,3, 359249969
4:,2,10,4, 359932445
5:,2,10,5, 356593781
6:,2,10,6, 399987360
7:,2,10,7, 353743634
8:,2,10,8, 354551813
9:,2,10,9, 362291699
10:,2,10,10, 356578063
------------------6
1:,3,1,1, 596079481
1:,3,2,1, 613994750
2:,3,2,2, 571438016
1:,3,3,1, 553584627
2:,3,3,2, 558942443
3:,3,3,3, 611049166
1:,3,4,1, 658624015
2:,3,4,2, 656605260
3:,3,4,3, 646715705
4:,3,4,4, 691955785
1:,3,5,1, 615969271
2:,3,5,2, 628981720
3:,3,5,3, 628990840
4:,3,5,4, 666853922
5:,3,5,5, 625406272
1:,2,10,1, 358481870
2:,2,10,2, 369952890
3:,2,10,3, 354429635
4:,2,10,4, 353490611
5:,2,10,5, 357913938
6:,2,10,6, 352464982
7:,2,10,7, 361783190
8:,2,10,8, 354256989
9:,2,10,9, 418355091
10:,2,10,10, 356324172
------------------7
1:,3,1,1, 599714908
1:,3,2,1, 570215825
2:,3,2,2, 640672047
1:,3,3,1, 555968340
2:,3,3,2, 559675431
3:,3,3,3, 557986774
1:,3,4,1, 716247474
2:,3,4,2, 667467717
3:,3,4,3, 653161002
4:,3,4,4, 653297656
1:,3,5,1, 649094112
2:,3,5,2, 632696170
3:,3,5,3, 613940214
4:,3,5,4, 616130087
5:,3,5,5, 620523810
1:,2,10,1, 397625591
2:,2,10,2, 358144430
3:,2,10,3, 353400501
4:,2,10,4, 354895164
5:,2,10,5, 352706371
6:,2,10,6, 361202778
7:,2,10,7, 424159866
8:,2,10,8, 358317263
9:,2,10,9, 355311729
10:,2,10,10, 358488172
------------------8
1:,3,1,1, 598586550
1:,3,2,1, 564318678
2:,3,2,2, 561413686
1:,3,3,1, 626476900
2:,3,3,2, 559569298
3:,3,3,3, 558477787
1:,3,4,1, 652533825
2:,3,4,2, 649318258
3:,3,4,3, 694881595
4:,3,4,4, 646306608
1:,3,5,1, 618238039
2:,3,5,2, 623200757
3:,3,5,3, 666625624
4:,3,5,4, 611632053
5:,3,5,5, 617740633
1:,2,10,1, 360188103
2:,2,10,2, 353343564
3:,2,10,3, 363540334
4:,2,10,4, 398877232
5:,2,10,5, 355896116
6:,2,10,6, 363009141
7:,2,10,7, 354826959
8:,2,10,8, 369250232
9:,2,10,9, 369157429
10:,2,10,10, 406997867
------------------9
1:,3,1,1, 588029131
1:,3,2,1, 580531327
2:,3,2,2, 577521835
1:,3,3,1, 557202780
2:,3,3,2, 578284929
3:,3,3,3, 563428599
1:,3,4,1, 657623806
2:,3,4,2, 688995513
3:,3,4,3, 661095155
4:,3,4,4, 651479703
1:,3,5,1, 618718126
2:,3,5,2, 689898241
3:,3,5,3, 617752684
4:,3,5,4, 612335671
5:,3,5,5, 612447409
1:,2,10,1, 362324354
2:,2,10,2, 367543526
3:,2,10,3, 357420301
4:,2,10,4, 356198394
5:,2,10,5, 353389503
6:,2,10,6, 405108140
7:,2,10,7, 361301709
8:,2,10,8, 356137897
9:,2,10,9, 355249784
10:,2,10,10, 352494444
------------------10
1:,3,1,1, 641276784
1:,3,2,1, 571556697
2:,3,2,2, 571187472
1:,3,3,1, 643072697
2:,3,3,2, 558731089
3:,3,3,3, 560345163
1:,3,4,1, 694530630
2:,3,4,2, 641655808
3:,3,4,3, 650184844
4:,3,4,4, 725969043
1:,3,5,1, 622449148
2:,3,5,2, 622417832
3:,3,5,3, 667172682
4:,3,5,4, 630451472
5:,3,5,5, 618887571
1:,2,10,1, 363856801
2:,2,10,2, 358815700
3:,2,10,3, 424023174
4:,2,10,4, 356229676
5:,2,10,5, 358927976
6:,2,10,6, 358712736
7:,2,10,7, 357084382
8:,2,10,8, 355382854
9:,2,10,9, 363115172
10:,2,10,10, 369306346
------------------C1000
------------------2
1:,3,1,1, 3035760933
1:,4,2,1, 5130348877
2:,4,2,2, 4421804052
1:,4,3,1, 4113741099
2:,4,3,2, 4092449596
3:,4,3,3, 4102290407
1:,4,4,1, 4239489409
2:,4,4,2, 4168662869
3:,4,4,3, 4160400087
4:,4,4,4, 4360395125
1:,3,5,1, 3771305776
2:,3,5,2, 3763809248
3:,3,5,3, 3796840034
4:,3,5,4, 3750193778
5:,3,5,5, 3724106564
1:,3,10,1, 3350948045
2:,3,10,2, 3221706781
3:,3,10,3, 3470420660
4:,3,10,4, 3467627709
5:,3,10,5, 3506385544
6:,3,10,6, 3341241878
7:,3,10,7, 3385792159
8:,3,10,8, 3218653060
9:,3,10,9, 3310436549
10:,3,10,10, 3494683655
------------------3
1:,3,1,1, 3298752236
1:,4,2,1, 4516314771
2:,4,2,2, 4415389624
1:,4,3,1, 4466851838
2:,4,3,2, 4485048845
3:,4,3,3, 4276968922
1:,4,4,1, 4178829771
2:,4,4,2, 4189148284
3:,4,4,3, 4281101714
4:,4,4,4, 4310500007
1:,3,5,1, 3719250558
2:,3,5,2, 3743615537
3:,3,5,3, 3748414314
4:,3,5,4, 3640356317
5:,3,5,5, 3756110645
1:,3,10,1, 3229206423
2:,3,10,2, 3278744800
3:,3,10,3, 3439677081
4:,3,10,4, 3454760491
5:,3,10,5, 3437287164
6:,3,10,6, 3299564888
7:,3,10,7, 3420452057
8:,3,10,8, 3251535419
9:,3,10,9, 3432590684
10:,3,10,10, 3501329315
------------------4
1:,3,1,1, 3313359248
1:,4,2,1, 4359250781
2:,4,2,2, 4603444215
1:,4,3,1, 4442797466
2:,4,3,2, 4382411972
3:,4,3,3, 4541480732
1:,4,4,1, 4511160863
2:,4,4,2, 4156206597
3:,4,4,3, 4223536642
4:,4,4,4, 4218478129
1:,3,5,1, 3708528470
2:,3,5,2, 3763671160
3:,3,5,3, 3792125857
4:,3,5,4, 3575098097
5:,3,5,5, 3586631745
1:,3,10,1, 3212742891
2:,3,10,2, 3469369901
3:,3,10,3, 3557881203
4:,3,10,4, 3527195644
5:,3,10,5, 3396750134
6:,3,10,6, 3346253700
7:,3,10,7, 3413286357
8:,3,10,8, 3236769382
9:,3,10,9, 3400804885
10:,3,10,10, 3563324885
------------------5
1:,3,1,1, 3199245510
1:,4,2,1, 4463154603
2:,4,2,2, 4546104056
1:,4,3,1, 4457533729
2:,4,3,2, 4543817461
3:,4,3,3, 4448632676
1:,4,4,1, 4362473322
2:,4,4,2, 4199065413
3:,4,4,3, 4198049792
4:,4,4,4, 4184560158
1:,3,5,1, 3733149130
2:,3,5,2, 3780765499
3:,3,5,3, 3735743268
4:,3,5,4, 3769597560
5:,3,5,5, 3729378947
1:,3,10,1, 3218484585
2:,3,10,2, 3288449787
3:,3,10,3, 3492194952
4:,3,10,4, 3543531870
5:,3,10,5, 3365049734
6:,3,10,6, 3486459642
7:,3,10,7, 3408624127
8:,3,10,8, 3335212411
9:,3,10,9, 3374002210
10:,3,10,10, 3240313649
------------------6
1:,3,1,1, 3055664235
1:,4,2,1, 4488991118
2:,4,2,2, 4301156745
1:,4,3,1, 4165018827
2:,4,3,2, 4248971161
3:,4,3,3, 4281172616
1:,4,4,1, 4258802072
2:,4,4,2, 4401681985
3:,4,4,3, 4423463921
4:,4,4,4, 4351002798
1:,3,5,1, 3803215542
2:,3,5,2, 3757910051
3:,3,5,3, 3781202684
4:,3,5,4, 3880341394
5:,3,5,5, 3722932193
1:,3,10,1, 3355787210
2:,3,10,2, 3396720462
3:,3,10,3, 3195241698
4:,3,10,4, 3278891105
5:,3,10,5, 3458679543
6:,3,10,6, 3453835833
7:,3,10,7, 3444779962
8:,3,10,8, 3296265976
9:,3,10,9, 3377275058
10:,3,10,10, 3207355925
------------------7
1:,3,1,1, 2977935772
1:,4,2,1, 4510101511
2:,4,2,2, 4356986536
1:,4,3,1, 4263808501
2:,4,3,2, 4217171575
3:,4,3,3, 4240662665
1:,4,4,1, 4383517841
2:,4,4,2, 4288545198
3:,4,4,3, 4210814158
4:,4,4,4, 4443450533
1:,3,5,1, 3816106783
2:,3,5,2, 3778995535
3:,3,5,3, 3828219611
4:,3,5,4, 3855936989
5:,3,5,5, 3752450614
1:,3,10,1, 3374831615
2:,3,10,2, 3310626236
3:,3,10,3, 3343262521
4:,3,10,4, 3211807138
5:,3,10,5, 3270528362
6:,3,10,6, 3486890812
7:,3,10,7, 3356686310
8:,3,10,8, 3489514064
9:,3,10,9, 3422930625
10:,3,10,10, 3319451373
------------------8
1:,3,1,1, 3128333504
1:,4,2,1, 4229714834
2:,4,2,2, 4332122077
1:,4,3,1, 4332920458
2:,4,3,2, 4338657652
3:,4,3,3, 4286532056
1:,4,4,1, 4347884595
2:,4,4,2, 4468070192
3:,4,4,3, 4489007001
4:,4,4,4, 4371550521
1:,3,5,1, 3832125018
2:,3,5,2, 3865660293
3:,3,5,3, 3868730625
4:,3,5,4, 3686993778
5:,3,5,5, 3752367647
1:,3,10,1, 3309714152
2:,3,10,2, 3202537841
3:,3,10,3, 3218945039
4:,3,10,4, 3456863569
5:,3,10,5, 3359309091
6:,3,10,6, 3444200801
7:,3,10,7, 3339834642
8:,3,10,8, 3213969770
9:,3,10,9, 3202735355
10:,3,10,10, 3424616405
------------------9
1:,3,1,1, 3169047644
1:,4,2,1, 4347200635
2:,4,2,2, 4368403363
1:,4,3,1, 4539271175
2:,4,3,2, 4510813676
3:,4,3,3, 4500903299
1:,4,4,1, 4432438926
2:,4,4,2, 4456959796
3:,4,4,3, 4345313493
4:,4,4,4, 4449774804
1:,3,5,1, 3795672800
2:,3,5,2, 3849652141
3:,3,5,3, 3884870166
4:,3,5,4, 3739493538
5:,3,5,5, 3778917810
1:,3,10,1, 3337221637
2:,3,10,2, 3256242486
3:,3,10,3, 3317535032
4:,3,10,4, 3485439750
5:,3,10,5, 3467029779
6:,3,10,6, 3450500981
7:,3,10,7, 3372854432
8:,3,10,8, 3218303257
9:,3,10,9, 3286552089
10:,3,10,10, 3492065294
------------------10
1:,3,1,1, 3312767856
1:,4,2,1, 4621844044
2:,4,2,2, 4546400050
1:,4,3,1, 4402608598
2:,4,3,2, 4513475894
3:,4,3,3, 4462144947
1:,4,4,1, 4502168888
2:,4,4,2, 4268920572
3:,4,4,3, 4269021004
4:,4,4,4, 4248640267
1:,3,5,1, 3813770768
2:,3,5,2, 3564002509
3:,3,5,3, 3623450650
4:,3,5,4, 3565567997
5:,3,5,5, 3683008120
1:,3,10,1, 3545076173
2:,3,10,2, 3523989620
3:,3,10,3, 3477730478
4:,3,10,4, 3564952592
5:,3,10,5, 3436803938
6:,3,10,6, 3335875534
7:,3,10,7, 3416911957
8:,3,10,8, 3254541713
9:,3,10,9, 3291571842
10:,3,10,10, 3466083106
------------------C2000-5
------------------2
1:,10,5,1, 312948197912
2:,10,5,2, 318970063950
3:,10,5,3, 309899567092
4:,10,5,4, 304765165285
5:,10,5,5, 310379125108
1:,10,10,1, 82044714486
2:,10,10,2, 83070111618
3:,10,10,3, 79479381668
4:,10,10,4, 82848666794
5:,10,10,5, 79245800849
6:,10,10,6, 81769420248
7:,10,10,7, 81337692052
8:,10,10,8, 78874173612
9:,10,10,9, 80826348731
10:,10,10,10, 79803809871
1:,21,20,1, 8322497543
2:,12,20,2, 73968391732
3:,12,20,3, 72134140200
4:,12,20,4, 73867813449
5:,12,20,5, 71311498729
6:,12,20,6, 74770641333
7:,12,20,7, 70960591245
8:,12,20,8, 76571503417
9:,12,20,9, 70967752799
10:,12,20,10, 75374657254
11:,12,20,11, 72144625915
12:,12,20,12, 76422109615
